id,production_companies,Movie_profit
3877,Province of British Columbia Production Services Tax Credit,-13150858.0
13910,BBC Films,-19996439.0
2355,Columbia Pictures,2222308.0
2355,Happy Madison Productions,2222308.0
2355,Sunlight Productions,2222308.0
2355,Relativity Media,2222308.0
2355,Madison 23,2222308.0
6639,New Line Cinema,-40392392.0
6639,Grosvenor Park Media Ltd.,-40392392.0
3902,Endgame Entertainment,-15998879.0
3902,Rising Star,-15998879.0
3902,Killer Films,-15998879.0
3902,John Wells Productions,-15998879.0
3902,Dreamachine,-15998879.0
10946,BBC,94000000.0
13501,Destination Films,-14979620.0
13501,Tempesta Films,-14979620.0
13501,Good Night Productions,-14979620.0
9703,Ingenious Film Partners,-41696962.0
9703,Quinta Communications,-41696962.0
9703,Dino De Laurentiis Company,-41696962.0
9703,Zephyr Films,-41696962.0
14397,Universal Pictures,-6714803.0
14397,Canadian Film or Video Production Tax Credit (CPTC),-6714803.0
14397,Gold Circle Films,-6714803.0
14397,Province of British Columbia Production Services Tax Credit,-6714803.0
14397,H2F Entertainment,-6714803.0
1989,Block 2 Pictures,11786738.0
1989,Jet Tone Production,11786738.0
1989,StudioCanal,11786738.0
1989,Lou Yi Inc.,11786738.0
8141,Echo Lake Productions,-1573149.0
8141,Bi-polar Pictures,-1573149.0
8141,Code Entertainment,-1573149.0
8141,Independent Film Group,-1573149.0
8141,Carol Baum Productions,-1573149.0
4538,Fox Searchlight Pictures,8377151.0
4538,Scott Rudin Productions,8377151.0
1931,Rainforest Films,62511123.0
14324,Ingenious Film Partners,-32589251.0
14324,Dino de Laurentiis Cinematografica,-32589251.0
14324,Dino De Laurentiis Company,-32589251.0
14324,Zephyr Films,-32589251.0
14324,Red Lion Sarl,-32589251.0
14001,Universal Pictures,2217407.0
14001,Twisted Pictures,2217407.0
14001,Evolution Entertainment,2217407.0
13177,Insight Film Studios,-7091153.0
13177,Redwood Palms Pictures,-7091153.0
13177,Remstar Productions,-7091153.0
15728,TLA Releasing,-279849.0
15728,Boy Culture LLC,-279849.0
13258,Celluloid Dreams,2870249.0
13258,Hammer & Tongs,2870249.0
14434,Fox Searchlight Pictures,2196245.0
4629,Village Roadshow Pictures,-3953526.0
4629,Australian Film Finance Corporation,-3953526.0
1248,Ingenious Film Partners,32169884.0
1248,ETIC Films,32169884.0
1248,Quinta Communications,32169884.0
1248,Dino De Laurentiis Company,32169884.0
1248,Zephyr Films,32169884.0
13362,Jigsaw Productions,-725339.0
17202,Lions Gate Films,40184721.0
14044,Huayi Brothers Media Corporation,18786960.0
16725,T̩l̩film Canada,-668424.0
16725,Shadow Shows,-668424.0
16725,Corvid Pictures,-668424.0
16555,Lions Gate Films,21609243.0
16555,"Tyler Perry Company, The",21609243.0
1961,Dark Horse Entertainment,-1326934.0
1961,Image Entertainment,-1326934.0
10090,20th Century Fox,10342161.0
14396,New Line Cinema,-9662523.0
22887,Louder Than Words,0.0
348,Twentieth Century-Fox Productions,93931801.0
348,Brandywine Productions,93931801.0
28,Zoetrope Studios,51971511.0
9659,Kennedy Miller Productions,99600000.0
9659,Mad Max Films,99600000.0
9659,Crossroads,99600000.0
152,Paramount Pictures,104000000.0
698,Eon Productions,176300000.0
583,HandMade Films,16045115.0
583,Python (Monty) Pictures,16045115.0
1367,United Artists,193182160.0
9453,Penthouse Films International,5938120.0
9453,Felix Cinematorgrafica,5938120.0
9638,New Breed Productions,11688469.0
10734,Paramount Pictures,35000000.0
10734,Malpaso Company,35000000.0
9570,Walt Disney Productions,15841901.0
29723,Universal Pictures,-984312.0
12102,Columbia Pictures,98260000.0
11519,Columbia Pictures,-3244258.0
11519,Universal Pictures,-3244258.0
11519,A-Team,-3244258.0
20283,Twentieth Century Fox Film Corporation,17700000.0
17264,United Artists,35099643.0
218,Orion Pictures,71971200.0
218,Pacific Western,71971200.0
218,Hemdale Film,71971200.0
218,Cinema 84,71971200.0
218,Euro Film Funding,71971200.0
87,Lucasfilm,305000000.0
87,Paramount Pictures,305000000.0
620,Columbia Pictures Corporation,265212467.0
620,Delphi Films,265212467.0
620,Black Rhino Productions,265212467.0
927,Amblin Entertainment,142083102.0
927,Warner Bros.,142083102.0
34584,Producers Sales Organization,-6841192.0
34584,Bavaria Film,-6841192.0
34584,Dieter Geissler Filmproduktion,-6841192.0
34584,Warner Bros.,-6841192.0
34584,Westdeutscher Rundfunk (WDR),-6841192.0
90,Paramount Pictures,301360478.0
90,Eddie Murphy Productions,301360478.0
279,Warner Bros.,33973029.0
1885,Columbia Pictures Corporation,82815558.0
1885,Jerry Weintraub Productions,82815558.0
1885,Delphi Films,82815558.0
377,New Line Cinema,23704513.0
377,Smart Egg Pictures,23704513.0
9610,De Laurentiis Entertainment Group,13042035.0
4437,Metro-Goldwyn-Mayer (MGM),12400657.0
841,Dino De Laurentiis Company,-9074310.0
9326,Twentieth Century Fox Film Corporation,76572238.0
9326,SLM Production Group,76572238.0
9326,Nina Saxon Film Design,76572238.0
9326,El Corazon Producciones S.A.,76572238.0
9336,Warner Bros.,76698894.0
9336,The Ladd Company,76698894.0
157,Paramount Pictures,69000000.0
1788,Paramount Pictures,71835402.0
1788,IndieProd Company Productions,71835402.0
13820,Edge City,800000.0
9663,Columbia Pictures,6744356.0
9663,Delphi II Productions,6744356.0
9663,Industrial Light & Magic (ILM),6744356.0
12309,Bachelor Party Productions,32435947.0
12309,Aspect Ratio Film,32435947.0
12309,Twin Continental,32435947.0
15144,Universal Pictures,17186027.0
625,Goldcrest Films International,20300291.0
625,International Film Investors,20300291.0
625,Enigma Productions,20300291.0
18462,Thomas Coleman and Michael Rosenblatt Productions,11418922.0
18462,Film Development Fund,11418922.0
18462,Atlantic Releasing Corporation,11418922.0
11884,Universal Pictures,13733290.0
11884,Lorimar Film Entertainment,13733290.0
24264,Columbia Pictures Corporation,-19221647.0
24264,Delphi II Productions,-19221647.0
24264,Colgems Productions Ltd.,-19221647.0
2619,Touchstone Pictures,61821334.0
655,Channel Four Films,435023.0
655,Pro-ject Filmproduktion,435023.0
655,Argos Films,435023.0
655,Westdeutscher Rundfunk (WDR),435023.0
655,Road Movies Filmproduktion,435023.0
11507,Columbia Pictures Corporation,-1198060.0
11507,Delphi II Productions,-1198060.0
16969,Warner Bros.,13348988.0
16969,Deliverance Productions,13348988.0
16969,"Malpaso Company, The",13348988.0
2148,Orion Pictures,-32071279.0
2148,PSO International,-32071279.0
2148,Totally Independent,-32071279.0
8764,Paramount Pictures,11458340.0
13763,Warner Bros.,61192977.0
13763,Water,61192977.0
13763,Purple Films,61192977.0
15379,Cannon Group,20262411.0
11393,TriStar Pictures,19951979.0
10823,Hal Roach Studios,13200000.0
10823,Cinema Group,13200000.0
10823,Planet Productions,13200000.0
10823,Angeles Entertainment Group,13200000.0
10823,Inverness Productions,13200000.0
15927,Columbia Pictures,19187653.0
15927,EMI Films Ltd.,19187653.0
15927,Thorn EMI Screen Entertainment,19187653.0
15927,Home Box Office,19187653.0
14746,Universal Pictures,-6410710.0
24128,Talking Heads,3778922.0
24128,Arnold Stiefel Company,3778922.0
23730,New World Pictures,2162497.0
18498,Empire Pictures,34000000.0
11221,Paramount Pictures,1265302.0
11221,Cinema Group Ventures,1265302.0
26178,McElroy & McElroy,-4699000.0
26178,UAA Films,-4699000.0
26178,Western Film Productions,-4699000.0
12762,Orion Pictures Corporation,2600497.0
1892,Lucasfilm,540350000.0
1892,Twentieth Century Fox Film Corporation,540350000.0
111,Universal Pictures,40884703.0
36670,PSO International,124000000.0
36670,TaliaFilm II Productions,124000000.0
36670,Woodcote,124000000.0
700,Eon Productions,156200000.0
9531,Warner Bros.,36800000.0
9531,Dovemead Films,36800000.0
9531,Cantharus Productions,36800000.0
1621,Paramount Pictures,49800000.0
1621,Cinema Group Ventures,49800000.0
860,United Artists,67567667.0
860,Sherwood Productions,67567667.0
11153,Warner Bros.,46399552.0
17692,Universal Pictures,67487055.0
17692,Alan Landsburg Productions,67487055.0
10650,Warner Bros.,45642693.0
9346,"Geffen Company, The",57341777.0
9549,Warner Bros.,-5500000.0
9549,The Ladd Company,-5500000.0
14813,Walt Disney Pictures,18000000.0
227,American Zoetrope,15697647.0
227,Warner Bros.,15697647.0
19698,Twentieth Century Fox Film Corporation,27259266.0
19698,Simon Reeves Landsburg Productions,27259266.0
10269,United Artists,18400000.0
10269,Barwood Films,18400000.0
10269,Ladbroke,18400000.0
6341,Columbia Pictures Corporation,20313354.0
6341,Rastar Pictures,20313354.0
11336,Paramount Pictures,10766616.0
11336,Lorimar Film Entertainment,10766616.0
11336,Dino De Laurentiis Company,10766616.0
535,Paramount Pictures,88921203.0
15301,Warner Bros.,19450919.0
232,Universal Pictures,-7505520.0
10805,Paramount Pictures,42892670.0
14854,1818,7232628.0
14854,Lone Wolf McQuade Associates,7232628.0
14854,Topkick Productions,7232628.0
10576,Universal Pictures,29725000.0
10576,Oak,29725000.0
837,Universal Pictures,-3831561.0
837,Famous Players Ltd,-3831561.0
837,Guardian Trust Company,-3831561.0
837,Filmplan International II,-3831561.0
15035,Polyc International BV,-439117.0
15035,Producers Sales Organization (PSO),-439117.0
15050,Metro-Goldwyn-Mayer (MGM),-4780540.0
26198,Paramount Pictures,-2338243.0
26198,Associated Capital,-2338243.0
26198,Capital Equipment Leasing,-2338243.0
24808,Walt Disney Pictures,-13343913.0
24808,Bryna Productions,-13343913.0
40229,VAE Productions,10179986.0
26978,Columbia Pictures Corporation,1500000.0
26978,Delphi Productions,1500000.0
26978,Zone Productions,1500000.0
807,New Line Cinema,294311859.0
807,Juno Pix,294311859.0
807,Cecchi Gori Pictures,294311859.0
862,Walt Disney Pictures,331958736.0
862,Pixar Animation Studios,331958736.0
629,Blue Parrot Productions,17341568.0
629,Bad Hat Harry Productions,17341568.0
197,Icon Entertainment International,138000000.0
197,The Ladd Company,138000000.0
197,B.H. Finance C.V.,138000000.0
710,United Artists,294194034.0
710,Eon Productions,294194034.0
8844,TriStar Pictures,197797249.0
8844,Teitler Film,197797249.0
8844,Interscope Communications,197797249.0
1572,Twentieth Century Fox Film Corporation,276101666.0
1572,Cinergi Pictures Entertainment,276101666.0
9348,Metro-Goldwyn-Mayer (MGM),78000000.0
63,Universal Pictures,139340000.0
63,Atlas Entertainment,139340000.0
63,Classico,139340000.0
568,Imagine Entertainment,303237933.0
568,Universal Pictures,303237933.0
9737,Columbia Pictures,122407024.0
9737,Don Simpson/Jerry Bruckheimer Films,122407024.0
10530,Walt Disney Pictures,291079773.0
10530,Walt Disney Feature Animation,291079773.0
949,Regency Enterprises,127436818.0
949,Forward Pass,127436818.0
949,Warner Bros.,127436818.0
76,Detour Film Production,3035405.0
9482,Hollywood Pictures,23493481.0
9482,Cinergi Pictures Entertainment,23493481.0
414,Warner Bros.,236529144.0
414,Polygram Filmed Entertainment,236529144.0
524,Universal Pictures,64112375.0
524,L̩gende Entreprises,64112375.0
524,Syalis DA,64112375.0
524,De Fina-Cappa,64112375.0
9598,Universal Pictures,224134910.0
9598,Kennedy Miller Productions,224134910.0
8839,Universal Pictures,237928194.0
8839,Amblin Entertainment,237928194.0
8839,The Harvey Entertainment Company,237928194.0
5,Miramax Films,300000.0
5,A Band Apart,300000.0
9804,Universal Pictures,89218220.0
9804,Gordon Company,89218220.0
9804,Davis Entertainment,89218220.0
9804,Licht/Mueller Film Corporation,89218220.0
9273,O Entertainment,182385533.0
9273,Morgan Creek Productions,182385533.0
688,Amblin Entertainment,158016617.0
688,Malpaso Productions,158016617.0
688,Warner Bros.,158016617.0
451,United Artists,46200000.0
451,Intial Productions,46200000.0
1642,Columbia Pictures,1084279658.0
9886,TriStar Pictures,-6924280.0
9886,Alliance Communications Corporation,-6924280.0
8068,Columbia Pictures,18405445.0
8068,Los Hooligans Productions,18405445.0
2064,Caravan Pictures,165057016.0
2064,Hollywood Pictures,165057016.0
577,The Rank Organisation,1284514.0
577,Columbia Pictures Corporation,1284514.0
3512,Regency Enterprises,44324083.0
3512,Warner Bros.,44324083.0
3512,Seagal/Nasso Productions,44324083.0
3512,Victor Company of Japan (JVC),44324083.0
3512,Cutting Edge Films,44324083.0
1408,Le Studio Canal+,-79482678.0
1408,Laurence Mark Productions,-79482678.0
1408,Metro-Goldwyn-Mayer (MGM),-79482678.0
1408,Carolco Pictures,-79482678.0
9312,New Line Cinema,104195920.0
9312,Threshold Entertainment,104195920.0
4584,Columbia Pictures Corporation,118500000.0
4584,Mirage Enterprises,118500000.0
11017,Jack Giarraputo Productions,16488734.0
9070,20th Century Fox,51000000.0
8012,Jersey Films,84851622.0
8012,Metro-Goldwyn-Mayer (MGM),84851622.0
9691,Silver Pictures,-19696928.0
9691,Canal+,-19696928.0
9691,Warner Bros.,-19696928.0
9691,Dino De Laurentiis Company,-19696928.0
9691,Donner/Shuler-Donner Productions,-19696928.0
12106,TriStar Pictures,-13447540.0
9067,Metro-Goldwyn-Mayer (MGM),-18400000.0
10634,New Line Cinema,24715918.0
687,Havoc,28363635.0
687,PolyGram Filmed Entertainment,28363635.0
687,Working Title Films,28363635.0
8963,Hollywood Pictures,104387195.0
8963,Don Simpson/Jerry Bruckheimer Films,104387195.0
10802,United Artists,-24649246.0
10802,Le Studio Canal+,-24649246.0
10802,Carolco Pictures,-24649246.0
11448,Miramax Films,-8300000.0
11448,Magnolia Pictures,-8300000.0
9560,20th Century Fox,30012507.0
9560,Zucker Brothers Productions,30012507.0
9271,Paramount Pictures,-5952000.0
11980,Dimension Films,8.0
11517,Columbia Pictures,-24568887.0
11780,United Artists,3596911.0
10428,Metro-Goldwyn-Mayer (MGM),-12436272.0
10858,Hollywood Pictures,-30318235.0
10858,Cinergi Pictures Entertainment,-30318235.0
6520,Columbia Pictures Corporation,72600435.0
6520,First Knight Productions,72600435.0
9382,Warner Bros. Pictures,2450000.0
9382,Regency Enterprises,2450000.0
10987,Miramax Films,10116634.0
11859,Silver Pictures,-38465523.0
11859,Warner Bros.,-38465523.0
2293,Gramercy Pictures,-5999998.0
2293,Alphaville Films,-5999998.0
2293,View Askew Productions,-5999998.0
9087,Columbia Pictures,45879496.0
9087,Castle Rock Entertainment,45879496.0
1775,PolyGram Filmed Entertainment,-10821896.0
281,Lightstorm Entertainment,-34040709.0
9071,JDI productions,648752.0
9071,Lemon Sky Productions,648752.0
2086,Paramount Pictures,5983.0
10149,Miramax Films,1349430.0
9102,The Movie Network (TMN),-14218115.0
9102,Allegro Films,-14218115.0
9102,Fuji Eight Company Ltd.,-14218115.0
9102,Fries Film Group,-14218115.0
9102,Super Ecran,-14218115.0
9344,Miramax Films,5912216.0
28313,Paramount Pictures,-9396234.0
11863,Paramount Pictures,-40148390.0
12158,Paramount Pictures,5800000.0
9091,Universal Pictures,29350171.0
9091,Imperial Entertainment,29350171.0
9091,Signature Entertainment,29350171.0
400,Miramax Films,-7470234.0
10329,Paramount Pictures,102000000.0
10329,"Kennedy/Marshall Company, The",102000000.0
10533,Hollywood Pictures,-39617593.0
10533,Cinergi Pictures Entertainment,-39617593.0
8512,TriStar Pictures,-10859178.0
8512,Mundy Lane Entertainment,-10859178.0
9263,New Line Cinema,15400000.0
31357,Twentieth Century Fox Film Corporation,65452156.0
11876,France 2 Cin̩ma,-20000000.0
11876,Hachette Premi̬re,-20000000.0
11876,Canal+,-20000000.0
11861,Universal Pictures,13574130.0
11861,Amblin Entertainment,13574130.0
48781,TriStar Pictures,-6399994.0
20649,Universal Pictures,-11928482.0
25066,Savoy Pictures,5.0
500,Live Entertainment,13461007.0
500,Lionsgate,13461007.0
500,Dog Eat Dog Productions Inc.,13461007.0
812,Walt Disney Pictures,476050219.0
772,Twentieth Century Fox Film Corporation,340991681.0
772,Hughes Entertainment,340991681.0
364,PolyGram Filmed Entertainment,200000000.0
364,Warner Bros.,200000000.0
8077,Twentieth Century Fox Film Corporation,109773545.0
8077,Brandywine Productions,109773545.0
943,Silver Pictures,286731527.0
943,Warner Bros.,286731527.0
6114,American Zoetrope,175862692.0
6114,Columbia Pictures Corporation,175862692.0
6114,Osiris Films,175862692.0
8845,Regency Enterprises,121563139.0
8845,Alcor Films,121563139.0
8845,Canal+,121563139.0
8845,Warner Bros.,121563139.0
881,Castle Rock Entertainment,203240178.0
881,Columbia Pictures Corporation,203240178.0
8872,Paramount Pictures,101697323.0
402,TriStar Pictures,303927224.0
402,Canal+,303927224.0
402,Carolco Pictures,303927224.0
9504,New Line Cinema,-1774772.0
9504,GGR,-1774772.0
9504,Zupnik Cinema Group II,-1774772.0
11158,Walt Disney Pictures,18662452.0
11158,Touchwood Pacific Partners 1,18662452.0
12143,Bad Lt. Productions,1019469.0
33,Warner Bros.,145157447.0
2005,Touchstone Pictures,200605150.0
1492,Paramount Pictures,-39808601.0
1492,Gaumont,-39808601.0
1492,France 3 Cin̩ma,-39808601.0
1492,ABC Pictures,-39808601.0
1492,L̩gende Entreprises,-39808601.0
10906,Paramount Pictures,9092453.0
10906,Columbus Circle Films,9092453.0
9475,Universal Pictures,103095253.0
9475,City Light Films,103095253.0
10538,Warner Bros.,29065653.0
763,WingNut Films,-2757377.0
763,New Zealand Film Commission,-2757377.0
763,Avalon/NFU Studios,-2757377.0
12088,Village Roadshow Pictures,-1260859.0
12088,Davis Entertainment,-1260859.0
12088,Fortress Films,-1260859.0
619,Tig Productions,386006740.0
619,Warner Bros.,386006740.0
619,Kasdan Pictures,386006740.0
9869,Paramount Pictures,133051587.0
9869,Mace Neufeld Productions,133051587.0
10414,Walt Disney,40752337.0
1923,New Line Cinema,-5839149.0
10403,Fine Line Features,13706101.0
10403,Avenue Pictures Productions,13706101.0
10403,Spelling Entertainment,13706101.0
10403,Addis Wechsler Pictures,13706101.0
11569,Fifth Avenue Entertainment,7534961.0
11569,Trans Atlantic Entertainment,7534961.0
1883,JVC Entertainment,14169908.0
1883,Warner Bros.,14169908.0
9361,Morgan Creek Productions,35505856.0
9367,Columbia Pictures,1820920.0
11087,Hollywood Pictures,76336683.0
11087,Interscope Communications,76336683.0
11087,Nomura Babcock & Brown,76336683.0
10497,R.P. Productions,-3137195.0
10497,Columbia Pictures Corporation,-3137195.0
10497,Les Films Alain Sarde,-3137195.0
10497,Canal+,-3137195.0
10497,Timothy Burrill Productions,-3137195.0
47821,TriStar Pictures,-12316079.0
47821,Allied Filmmakers,-12316079.0
47821,Pricel,-12316079.0
47821,Lightmotive,-12316079.0
11287,Columbia Pictures,67458785.0
11287,Parkway Productions,67458785.0
10377,20th Century Fox,53088552.0
11386,Miramax Films,58843409.0
11386,Channel Four Films,58843409.0
11386,Palace Pictures,58843409.0
11386,Nippon Film Development and Finance Inc.,58843409.0
11386,Eurotrustees,58843409.0
11066,Paramount Pictures,30100000.0
10163,New Line Cinema,22101000.0
10163,Allied Vision,22101000.0
9529,Propaganda Films,19792310.0
9529,TriStar Pictures,19792310.0
9529,PolyGram Filmed Entertainment,19792310.0
17494,20th Century Fox,34138719.0
17494,Largo Entertainment,34138719.0
17494,JVC Entertainment Networks,34138719.0
14361,Touchwood Pacific Partners 1,-1481903.0
14361,Touchstone Pictures,-1481903.0
2687,Regency Enterprises,-25641967.0
2687,Alcor Films,-25641967.0
2687,Canal+,-25641967.0
2687,Warner Bros.,-25641967.0
2687,Cornelius Productions,-25641967.0
13153,Twentieth Century Fox Film Corporation,4356479.0
11259,Imagine Entertainment,77783840.0
11259,Universal Pictures,77783840.0
20763,Columbia Pictures,-30348023.0
20763,Stonebridge Entertainment,-30348023.0
20763,Donner/Shuler-Donner Productions,-30348023.0
16136,Paramount Pictures,15146880.0
18764,Golden Way Films Ltd.,-1640283.0
18764,Hong Kong Film Directors Guild,-1640283.0
18764,Dimension Films (US version),-1640283.0
9605,Columbia Pictures,32017402.0
10424,Paramount Pictures,-8609521.0
19143,Metro-Goldwyn-Mayer (MGM),-12163363.0
19143,Eclectic Films,-12163363.0
13937,Universal Pictures,25170057.0
13937,Pacific Western,25170057.0
10409,Beyond Films,30946224.0
10409,Australian Film Finance Corporation (AFFC),30946224.0
10409,M & A,30946224.0
85,Lucasfilm,371925971.0
85,Paramount Pictures,371925971.0
41280,Jensen Farley Pictures,23479000.0
41280,Barry & Enright Productions,23479000.0
699,Eon Productions,167312802.0
699,Metro-Goldwyn-Mayer (MGM),167312802.0
10948,Walt Disney Productions,17800000.0
8810,Kennedy Miller Productions,22600832.0
10156,Twentieth Century Fox Film Corporation,20672907.0
10156,Brooksfilms,20672907.0
814,Universal Pictures,21973249.0
814,Guber/Peters Company,21973249.0
814,American Werewolf Inc.,21973249.0
814,Lyncanthrope Films,21973249.0
764,Renaissance Pictures,29050000.0
1103,AVCO Embassy Pictures,44000000.0
1103,Goldcrest Films International,44000000.0
1103,International Film Investors,44000000.0
1103,City Film,44000000.0
9443,Twentieth Century Fox Film Corporation,53472904.0
9443,Warner Bros.,53472904.0
9443,Enigma Productions,53472904.0
9443,The Ladd Company,53472904.0
9443,"Allied Stars, Ltd.",53472904.0
9725,Paramount Pictures,20472776.0
11281,Universal Pictures,23033818.0
13665,Orion Pictures,88461682.0
43089,Essaness Pictures,-1650000.0
43089,Quest,-1650000.0
10246,Melvin Simon Productions,121728258.0
10246,Astral Bellevue Path̩,121728258.0
18254,Barclays Mercantile Industrial Finance,8382659.0
18254,JRS Productions,8382659.0
11286,Eurasia Investments,54179579.0
19429,Columbia Pictures Corporation,28716963.0
19429,Mirage Enterprises,28716963.0
36819,Handmade Films Ltd.,37365581.0
9538,Canadian Film Development Corporation (CFDC),10125876.0
9538,Filmplan,10125876.0
9538,Victor Solnicki Productions,10125876.0
10890,Columbia Pictures Industries,75300000.0
10540,The Ladd Company,1374595.0
10540,Outland Productions,1374595.0
24274,Barclays Mercantile Industrial Finance,-2783834.0
11644,Cinema 77,-6000000.0
848,Paramount Pictures,-12000000.0
848,Walt Disney Productions,-12000000.0
11298,AVCO Embassy Pictures,16985893.0
11298,International Film Investors,16985893.0
11298,Wescom Productions,16985893.0
21610,Universal Pictures,14905359.0
21610,Martin Poll Productions,14905359.0
21610,The Production Company,14905359.0
10627,Twentieth Century Fox Film Corporation,21856053.0
10323,Metro-Goldwyn-Mayer (MGM),26092328.0
10323,Peerford Ltd.,26092328.0
19507,Columbia Pictures,21416207.0
602,Twentieth Century Fox Film Corporation,741969268.0
602,Centropolis Entertainment,741969268.0
954,Paramount Pictures,377696359.0
954,Cruise/Wagner Productions,377696359.0
627,Channel Four Films,12491080.0
627,Noel Gay Motion Picture Company,12491080.0
627,Figment Films,12491080.0
275,PolyGram Filmed Entertainment,53611975.0
275,Working Title Films,53611975.0
9802,Hollywood Pictures,260062621.0
9802,Don Simpson/Jerry Bruckheimer Films,260062621.0
75,Tim Burton Productions,31371017.0
454,Bazmark Films,132798761.0
454,Twentieth Century Fox Film Corporation,132798761.0
10545,Walt Disney Pictures,138851.0
2300,Warner Bros. Family Entertainment,150000000.0
2300,Northern Lights Entertainment,150000000.0
2300,Courtside Seats Productions,150000000.0
9268,Kopelson Entertainment,142295562.0
9268,Warner Bros.,142295562.0
11674,Walt Disney Pictures,266689294.0
11674,Great Oaks Entertainment,266689294.0
9294,Touchstone Pictures,120036382.0
755,A Band Apart,6836616.0
755,Dimension Films,6836616.0
755,Los Hooligans Productions,6836616.0
755,Miramax,6836616.0
1645,Regency Enterprises,112266007.0
1645,Warner Bros.,112266007.0
199,Paramount Pictures,104000000.0
9614,Universal Pictures,29205099.0
9614,Brillstein-Grey Entertainment,29205099.0
9614,Robert Simonds Productions,29205099.0
9279,Twentieth Century Fox Film Corporation,69832389.0
9279,1492 Pictures,69832389.0
4232,Woods Entertainment,159046663.0
4232,Dimension Films,159046663.0
11412,New Line Cinema,24456761.0
11412,Forge,24456761.0
11412,The Steve Tisch Company,24456761.0
9390,Gracie Films,223552592.0
9390,TriStar Pictures,223552592.0
10830,Jersey Films,-2540584.0
10830,TriStar Pictures,-2540584.0
8840,Universal Pictures,58267375.0
9327,Imagine Entertainment,74769345.0
9327,Universal Pictures,74769345.0
11228,Universal Pictures,79212469.0
11228,Davis Entertainment,79212469.0
9103,Universal Pictures,27400547.0
9103,Signature Pictures,27400547.0
9103,MDP Worldwide,27400547.0
9103,Selima Films AVV,27400547.0
12123,Twentieth Century Fox Film Corporation,10209334.0
12123,Chicago Pacific Entertainment,10209334.0
12123,"Zanuck Company, The",10209334.0
409,Tiger Moth Productions,204976425.0
409,Miramax,204976425.0
2320,Silver Pictures,66969216.0
2320,Warner Bros.,66969216.0
664,Universal Pictures,402471524.0
664,Amblin Entertainment,402471524.0
664,Warner Bros.,402471524.0
664,Constant c Productions,402471524.0
3595,Touchstone Pictures,229492681.0
9894,Columbia Pictures Corporation,55825796.0
819,Propaganda Films,121615285.0
819,Warner Bros.,121615285.0
819,Baltimore Pictures,121615285.0
10779,WingNut Films,-640784.0
10779,Universal Pictures,-640784.0
9208,Twentieth Century Fox Film Corporation,100270147.0
9208,WCG Entertainment Productions,100270147.0
9208,Mark Gordon Productions,100270147.0
10061,Paramount Pictures,-7722635.0
10061,Rysher Entertainment,-7722635.0
1630,Sony Pictures,-15699615.0
10547,Live Entertainment,-10951628.0
10547,Steelwork Films,-10951628.0
10547,Mediaworks,-10951628.0
9303,Dino De Laurentiis Company,2511317.0
9303,Spelling Films,2511317.0
10218,Miramax Films,4305922.0
10218,Independent Pictures (II),4305922.0
10218,The Alfred Shay Company Inc.,4305922.0
9879,Columbia Pictures,63309743.0
9879,Castle Rock Entertainment,63309743.0
9566,TriStar Pictures,-36373581.0
9566,Mandalay Entertainment,-36373581.0
7095,American Zoetrope,13620973.0
7095,Hollywood Pictures,13620973.0
7095,Great Oaks Entertainment,13620973.0
1592,Paramount Pictures,72616183.0
10684,Fox 2000 Pictures,54860818.0
9400,New Line Cinema,32590886.0
9100,Columbia Pictures,9769466.0
8766,Miramax Films,12675000.0
8766,Dimension Films,12675000.0
8766,Trans Atlantic Entertainment,12675000.0
11543,Motion Picture Corporation of America,-1976566.0
11543,Metro-Goldwyn-Mayer (MGM),-1976566.0
21539,Touchstone Pictures,8093211.0
10723,Universal Pictures,-2388046.0
9431,Tales From The Crypt Holdings,-14999995.0
9431,Universal City Studios,-14999995.0
8818,Hollywood Pictures,86047179.0
8818,Cinergi Pictures Entertainment,86047179.0
2074,Miramax Films,7702438.0
9333,New Line Cinema,-19732999.0
9333,Metropolitan Filmexport,-19732999.0
10861,Columbia Pictures,26702483.0
18550,Metro-Goldwyn-Mayer (MGM),-7806769.0
11363,Fox Searchlight Pictures,5982579.0
10546,Miramax Films,4917287.0
13685,Gracie Films,-6439931.0
13685,Columbia Pictures Corporation,-6439931.0
10539,Walt Disney Pictures,-9078736.0
10539,Allied Filmmakers,-9078736.0
3573,Miramax Films,16231658.0
3573,Haft Entertainment,16231658.0
3573,Matchmaker Films,16231658.0
10478,Regency Enterprises,8854588.0
10478,Warner Bros.,8854588.0
2925,Paramount Pictures,90400000.0
28005,Mirabai Films,1109095.0
28005,NDF International,1109095.0
12498,Miramax Films,23475416.0
11159,Channel Four Films,8917292.0
11159,CiBy 2000,8917292.0
11159,Thin Man Films,8917292.0
9095,TriStar Pictures,-34620598.0
9095,NFH Productions,-34620598.0
10586,Douglas/Reuther Productions,25000000.0
10586,Constellation Entertainment,25000000.0
25147,Revolution Films,-6595000.0
25147,PolyGram Filmed Entertainment,-6595000.0
25147,British Broadcasting Corporation (BBC),-6595000.0
26748,Castle Rock Entertainment,8269963.0
26748,Columbia Pictures Corporation,8269963.0
26748,Rio Dulce,8269963.0
36355,Universal Pictures,-5449980.0
36355,The Bubble Factory,-5449980.0
36355,American Films,-5449980.0
6346,Imagine Entertainment,-27459641.0
6346,Universal Pictures,-27459641.0
6346,Davis Entertainment,-27459641.0
10534,Hollywood Pictures,-27700000.0
