director,id,profit
Kathryn Bigelow,281,-34040709.0
Tom DiCillo,9071,648752.0
John Badham,2086,5983.0
Paul Auster,10149,1349430.0
Wayne Wang,10149,1349430.0
Christian Duguay,9102,-14218115.0
Larry Clark,9344,5912216.0
Stephen Gyllenhaal,28313,-9396234.0
William Friedkin,11863,-40148390.0
Wes Craven,12158,5800000.0
Peter Hyams,9091,29350171.0
Gary Fleder,400,-7470234.0
Frank Marshall,10329,102000000.0
Roland JoffÃ©,10533,-39617593.0
Carl Franklin,8512,-10859178.0
Lesli Linka Glatter,9263,15400000.0
Forest Whitaker,31357,65452156.0
Jean-Paul Rappeneau,11876,-20000000.0
Jocelyn Moorhouse,11861,13574130.0
Don Bluth,54648,-24016088.0
Gary Goldman,54648,-24016088.0
Peter Hall,48781,-6399994.0
Spike Lee,20649,-11928482.0
Rusty Cundieff,25066,5.0
Aaron Norris,36278,-906293.0
Quentin Tarantino,500,13461007.0
John Musker,812,476050219.0
Ron Clements,812,476050219.0
Chris Columbus,772,340991681.0
Tim Burton,364,200000000.0
David Fincher,8077,109773545.0
Richard Donner,943,286731527.0
Francis Ford Coppola,6114,175862692.0
Andrew Davis,8845,121563139.0
Rob Reiner,881,203240178.0
Penelope Spheeris,8872,101697323.0
Paul Verhoeven,402,303927224.0
James Foley,9504,-1774772.0
Randal Kleiser,11158,18662452.0
Abel Ferrara,12143,1019469.0
Clint Eastwood,33,145157447.0
Emile Ardolino,2005,200605150.0
Ridley Scott,1492,-39808601.0
Mary Lambert,10906,9092453.0
Martin Brest,9475,103095253.0
Kevin Hooks,10538,29065653.0
Peter Jackson,763,-2757377.0
Stuart Gordon,12088,-1260859.0
Mick Jackson,619,386006740.0
Phillip Noyce,9869,133051587.0
Stephen Herek,10414,40752337.0
David Lynch,1923,-5839149.0
Robert Altman,10403,13706101.0
Anthony Hickox,11569,7534961.0
Spike Lee,1883,14169908.0
Michael Mann,9361,35505856.0
Robert Rodriguez,9367,1820920.0
Curtis Hanson,11087,76336683.0
Roman Polanski,10497,-3137195.0
Roland JoffÃ©,47821,-12316079.0
Penny Marshall,11287,67458785.0
Jonathan Lynn,10377,53088552.0
Neil Jordan,11386,58843409.0
Reginald Hudlin,11066,30100000.0
Brett Leonard,10163,22101000.0
Bernard Rose,9529,19792310.0
Jonathan Kaplan,17494,34138719.0
Thom Eberhardt,14361,-1481903.0
John Carpenter,2687,-25641967.0
Dwight H. Little,13153,4356479.0
Ron Howard,11259,77783840.0
Richard Donner,20763,-30348023.0
Ernest R. Dickerson,16136,15146880.0
Ringo Lam,18764,-1640283.0
Tsui Hark,18764,-1640283.0
Barbet Schroeder,9605,32017402.0
Bruce Robinson,10424,-8609521.0
Michael Ritchie,19143,-12163363.0
Brian De Palma,13937,25170057.0
Baz Luhrmann,10409,30946224.0
Steven Spielberg,85,371925971.0
Alan Myerson,41280,23479000.0
John Glen,699,167312802.0
Art Stevens,10948,17800000.0
Richard Rich,10948,17800000.0
Ted Berman,10948,17800000.0
George Miller,8810,22600832.0
Mel Brooks,10156,20672907.0
John Landis,814,21973249.0
Sam Raimi,764,29050000.0
John Carpenter,1103,44000000.0
Hugh Hudson,9443,53472904.0
Steve Miner,9725,20472776.0
Rick Rosenthal,11281,23033818.0
Steve Gordon,13665,88461682.0
Richard Franklin,43089,-1650000.0
Bob Clark,10246,121728258.0
Warren Beatty,18254,8382659.0
Hal Needham,11286,54179579.0
Sydney Pollack,19429,28716963.0
Terry Gilliam,36819,37365581.0
David Cronenberg,9538,10125876.0
Ivan Reitman,10890,75300000.0
Peter Hyams,10540,1374595.0
Gary Sherman,24274,-2783834.0
Brian De Palma,11644,-6000000.0
Matthew Robbins,848,-12000000.0
Joe Dante,11298,16985893.0
Bruce Malmuth,21610,14905359.0
Harold Becker,10627,21856053.0
Desmond Davis,10323,26092328.0
John G. Avildsen,19507,21416207.0
Roland Emmerich,602,741969268.0
Brian De Palma,954,377696359.0
Danny Boyle,627,12491080.0
Joel Coen,275,53611975.0
Michael Bay,9802,260062621.0
Tim Burton,75,31371017.0
Baz Luhrmann,454,132798761.0
Gary Trousdale,10545,138851.0
Kirk Wise,10545,138851.0
Joe Pytka,2300,150000000.0
Chuck Russell,9268,142295562.0
Stephen Herek,11674,266689294.0
Jon Turteltaub,9294,120036382.0
Robert Rodriguez,755,6836616.0
Joel Schumacher,1645,112266007.0
Jonathan Frakes,199,104000000.0
Dennis Dugan,9614,29205099.0
Brian Levant,9279,69832389.0
Wes Craven,4232,159046663.0
Renny Harlin,11412,24456761.0
Cameron Crowe,9390,223552592.0
Danny DeVito,10830,-2540584.0
Rob Cohen,8840,58267375.0
Tom Shadyac,9327,74769345.0
Rob Cohen,11228,79212469.0
Jean-Claude Van Damme,9103,27400547.0
Andrew Davis,12123,10209334.0
Anthony Minghella,409,204976425.0
Stuart Baird,2320,66969216.0
Jan de Bont,664,402471524.0
Ron Howard,3595,229492681.0
Ben Stiller,9894,55825796.0
Barry Levinson,819,121615285.0
Peter Jackson,10779,-640784.0
John Woo,9208,100270147.0
John Carpenter,10061,-7722635.0
MiloÅ¡ Forman,1630,-15699615.0
David Twohy,10547,-10951628.0
Lana Wachowski,9303,2511317.0
Lilly Wachowski,9303,2511317.0
Doug Liman,10218,4305922.0
Andrew Bergman,9879,63309743.0
Tony Scott,9566,-36373581.0
Francis Ford Coppola,7095,13620973.0
Gregory Hoblit,1592,72616183.0
Edward Zwick,10684,54860818.0
F. Gary Gray,9400,32590886.0
Andrew Fleming,9100,9769466.0
Kevin Yagher,8766,12675000.0
Bobby Farrelly,11543,-1976566.0
Peter Farrelly,11543,-1976566.0
Penny Marshall,21539,8093211.0
Ernest R. Dickerson,10723,-2388046.0
Gilbert Adler,9431,-14999995.0
Alan Parker,8818,86047179.0
David O. Russell,2074,7702438.0
Julian Schnabel,549,49144.0
Walter Hill,9333,-19732999.0
Ringo Lam,10861,26702483.0
Kevin Hooks,18550,-7806769.0
Edward Burns,11363,5982579.0
Tim Pope,10546,4917287.0
Wes Anderson,13685,-6439931.0
Henry Selick,10539,-9078736.0
Douglas McGrath,3573,16231658.0
Ron Shelton,10478,8854588.0
Hugh Wilson,2925,90400000.0
Mira Nair,28005,1109095.0
Billy Bob Thornton,12498,23475416.0
Mike Leigh,11159,8917292.0
Stephen Frears,9095,-34620598.0
Stephen Hopkins,10586,25000000.0
Michael Winterbottom,25147,-6595000.0
John Sayles,26748,8269963.0
Alan Shapiro,36355,-5449980.0
James Foley,6346,-27459641.0
Ridley Scott,10534,-27700000.0
Simon Wincer,9826,-27699111.0
Michael Apted,11306,-20619874.0
Neil Jordan,1770,-11100000.0
Paul Thomas Anderson,8052,-2777441.0
Geoffrey Sax,15691,37000000.0
Patrice Leconte,12709,-496171.0
John Frankenheimer,9306,9627779.0
Richard Stanley,9306,9627779.0
Russell Mulcahy,24206,-14923618.0
Alexander Payne,13891,-2846845.0
John Payson,11962,-8380986.0
Eric Red,49763,-5900000.0
Richard Benjamin,40001,-14930000.0
Ridley Scott,98,354640427.0
Christopher Nolan,77,30723096.0
Ron Howard,8871,222141403.0
Robert Zemeckis,8358,339632142.0
Guy Ritchie,107,73557872.0
John Woo,955,421388105.0
Harold Ramis,1636,42383208.0
Keenen Ivory Wayans,4247,259019771.0
Mark Dindal,11688,69327687.0
Nancy Meyers,3981,304111707.0
Eric Leighton,10567,226748063.0
Ralph Zondag,10567,226748063.0
McG,4327,172105545.0
Nick Park,7443,179834564.0
Peter Lord,7443,179834564.0
Roland Emmerich,2024,105294342.0
James Wong,9532,30302314.0
David McNally,6282,68916474.0
Andrzej Bartkowiak,2085,66036760.0
Jonathan Mostow,3536,65666415.0
Stephen Daldry,71,105000000.0
Dominic Sena,9679,147202299.0
Steven Soderbergh,462,204271286.0
Jay Roach,1597,275444045.0
Joel Coen,134,45000000.0
David Twohy,2787,30187659.0
Ben Younger,14181,2780255.0
Bibo Bergeron,10501,-18567273.0
Don Michael Paul,10501,-18567273.0
Donald Petrie,1493,167000000.0
Gregory Hoblit,10559,37106245.0
Darren Aronofsky,641,2890108.0
Mimi Leder,10647,15707411.0
Paul Verhoeven,9383,95213455.0
Raja Gosnell,9600,143959438.0
Mary Harron,1359,27266564.0
Lars von Trier,16,27231879.0
Todd Phillips,9285,103754278.0
Boaz Yakin,10637,106706683.0
Sam Raimi,2046,2008642.0
Robert Redford,4958,-40540573.0
Steven Soderbergh,1900,159515725.0
Danny Leiner,8859,60180723.0
Brett Ratner,5994,64745083.0
Roger Spottiswoode,8452,14085477.0
Rob Cohen,11478,20007180.0
Bobby Farrelly,2123,98270999.0
Peter Farrelly,2123,98270999.0
Tom Dey,8584,1932305.0
M. Night Shyamalan,9741,173118121.0
Clint Eastwood,5551,63884132.0
Jonathan Lynn,2069,65071651.0
Cameron Crowe,786,-12616311.0
Peyton Reed,1588,62449929.0
Lasse HallstrÃ¶m,392,127500343.0
Stephen Frears,243,17126295.0
Antony Hoffman,8870,-46536031.0
Brian De Palma,2067,-29125385.0
Tarsem Singh,8843,71155843.0
John Singleton,479,61196498.0
Stephen T. Kay,10461,-44187007.0
Brian Levant,889,-23531725.0
Roger Donaldson,11973,-45433254.0
Danny Boyle,1907,104056873.0
Wolfgang Petersen,2133,205756637.0
Don Bluth,7450,-38245366.0
Gary Goldman,7450,-38245366.0
Wes Craven,4234,121834276.0
Martin Campbell,11678,140663859.0
John Frankenheimer,2155,-9831030.0
Jun Falkenstein,15655,15554533.0
Steve Carr,10471,48827328.0
Patrick Lussier,10577,5000337.0
Kathryn Bigelow,13526,-15890870.0
John Ottman,12212,24574362.0
"George Tillman, Jr.",11978,16814909.0
Robert Zemeckis,2655,55464351.0
William Friedkin,10479,11000000.0
Gus Van Sant,711,37049764.0
Robert Iscove,10571,4627372.0
Kevin Lima,10481,98611771.0
Peter Segal,12107,39307945.0
Edward Norton,4967,7036004.0
Jack Sholder,10384,-75171919.0
Walter Hill,10384,-75171919.0
Don Roos,10862,1779296.0
Christian Duguay,11398,-9800895.0
David Raynr,16222,-5097885.0
Jon Turteltaub,4244,4700000.0
Douglas Aarniokoski,12211,-9156392.0
Gina Prince-Bythewood,14736,7728118.0
Davis Guggenheim,18041,-8891180.0
Philip Kaufman,10876,-6439124.0
John Schlesinger,1831,-637228.0
Courtney Solomon,11849,-19814759.0
Reginald Hudlin,16888,-10300000.0
Michael Almereyda,10688,-431251.0
Stephen Hopkins,10562,-24739438.0
Brian Robbins,20697,-11627590.0
Nicholas Hytner,10560,-799075.0
Bonnie Hunt,2621,12609995.0
Nigel Cole,2360,16330482.0
Greg Berlanti,22597,744858.0
Nick Gomez,25166,-572808.0
Eric Blakeney,29076,-8368161.0
Bryan Singer,36657,82299717.0
Uli Edel,24100,-8444012.0
E. Elias Merhige,10873,279017.0
Des McAnuff,17711,-40865180.0
John Swanbeck,15723,-3271112.0
Diane Keaton,10385,-3962091.0
Mary Lambert,36047,-9782502.0
Ridley Scott,78,4768670.0
Steven Spielberg,601,782410554.0
John Carpenter,1091,3782838.0
Ted Kotcheff,1368,110212904.0
Steven Lisberger,97,16000000.0
Sylvester Stallone,1371,107000000.0
Tobe Hooper,609,111500000.0
John Milius,9387,48851475.0
Walter Hill,150,77868508.0
Nicholas Meyer,154,84800000.0
Amy Heckerling,13342,22592880.0
Frank Oz,11639,25577001.0
Jim Henson,11639,25577001.0
Richard Attenborough,783,55737889.0
Sydney Pollack,9576,156200000.0
Don Bluth,11704,7665733.0
Alan J. Pakula,15764,18036000.0
Patricia Birch,9037,1971476.0
George A. Romero,16281,13028755.0
John Huston,15739,7059003.0
Peter Weir,11541,4278575.0
Steve Miner,9728,32690067.0
Tommy Lee Wallace,10676,11900000.0
Sidney Lumet,24226,37977250.0
Clint Eastwood,10724,52687344.0
Michael Winner,14373,14.0
George T. Miller,24266,17159423.0
Peter Weir,37165,204118201.0
Michael Bay,95,413799566.0
Barry Cook,10674,214320254.0
Tony Bancroft,10674,214320254.0
Stephen Norrington,36647,86183530.0
Joel Coen,115,12739163.0
Steven Spielberg,857,411840909.0
Brett Ratner,2109,211386864.0
Andrew Stanton,9487,243398565.0
John Lasseter,9487,243398565.0
Brenda Chapman,9837,148613188.0
Simon Wells,9837,148613188.0
Steve Hickner,9837,148613188.0
Eric Darnell,8916,111757863.0
Tim Johnson,8916,111757863.0
John Frankenheimer,8195,-13389116.0
Alex Proyas,2666,200316.0
John McNaughton,617,47200000.0
Bobby Farrelly,544,346884651.0
Peter Farrelly,544,346884651.0
Rob Bowman,846,123198313.0
Tony Kaye,73,3875127.0
Vincent Ward,12159,-13514957.0
Tony Scott,9798,160649836.0
Mimi Leder,8656,65464664.0
Stephen Hopkins,2157,56159423.0
F. Gary Gray,9631,-5452319.0
Martin Brest,297,52940100.0
Richard Donner,944,145444603.0
Danny Cannon,3600,-24997888.0
Roland Emmerich,929,249014294.0
Griffin Dunne,6435,-28316623.0
Barry Levinson,10153,-61900000.0
Ivan Reitman,6068,94000000.0
Terry Gilliam,1878,-7819725.0
John Madden,1934,264317794.0
Martin Campbell,9342,155288523.0
Frank Coraci,10663,162991646.0
Andrew Davis,1965,68038368.0
Darren Aronofsky,473,3161152.0
Brad Silberling,795,143685114.0
Terrence Malick,8741,46126565.0
Joe Dante,11551,14682547.0
Betty Thomas,3050,223456605.0
Jonathan Frakes,200,48000000.0
Nora Ephron,9489,185821495.0
Stuart Baird,11808,42367405.0
Shekhar Kapur,4518,52150642.0
Steven Soderbergh,1389,29745568.0
Frank Coraci,11003,105306987.0
Andy Tennant,9454,39705772.0
Tom Shadyac,10312,152292902.0
Jamie Blanks,9877,58527595.0
John Dahl,10220,10921898.0
David Nutter,9424,2507368.0
George Miller,9447,-20868140.0
Guy Ritchie,100,2547569.0
John Fortenberry,9429,13331165.0
Robert Redford,547,126883563.0
Ronny Yu,11932,25671850.0
Mark Christopher,3682,3757163.0
Alfonso CuarÃ³n,9410,30494066.0
Edward Zwick,9882,46672912.0
Brian De Palma,8688,30891409.0
Peter Howitt,10215,52000000.0
Jeremiah S. Chechik,9320,-11477168.0
Mark Steven Johnson,22796,-1746585.0
Kirk Wong,9448,14007143.0
John Landis,11568,-13948616.0
Spike Lee,9469,-3432147.0
Mikael Salomon,11258,-50129433.0
Steven Zaillian,9422,-13297099.0
Todd Solondz,10683,-192610.0
Antoine Fuqua,11702,-10795071.0
Robert Rodriguez,9276,25283321.0
Willard Carroll,825,-16029922.0
Deborah Kaplan,15037,15605015.0
Harry Elfont,15037,15605015.0
Steve Miner,11675,38041738.0
Gus Van Sant,11252,-22858870.0
Stephen Sommers,9457,-33796974.0
FranÃ§ois Girard,14283,-8504592.0
Peter Berg,10029,-20101588.0
Paul W.S. Anderson,9425,-60432117.0
Don Roos,9844,879254.0
Warren Beatty,9452,-797116.0
Vincent Gallo,9464,875097.0
Tamra Davis,9490,9460020.0
Bill Condon,3033,-3548372.0
Robert Towne,22256,-24222577.0
Jim Abrahams,9835,9000000.0
Jake Kasdan,16148,-3019662.0
Lance Mungia,24746,-1875506.0
David Moreton,4927,-629249.0
Dean Parisot,12257,-4556684.0
John Pieplow,27791,-468779.0
Nicholas Hytner,17127,31905889.0
Richard Linklater,42807,49000000.0
Kevin Rodney Sullivan,33644,17672350.0
John Musker,10144,171343479.0
Ron Clements,10144,171343479.0
Steven Spielberg,89,426171806.0
Rob Reiner,639,76823546.0
Tim Burton,268,376348924.0
Robert Zemeckis,165,292000000.0
Peter Weir,207,219460116.0
Ivan Reitman,2978,178394738.0
John Glen,709,124167015.0
Jeremiah S. Chechik,5825,44320000.0
Edward Zwick,9665,8828365.0
James Cameron,2756,20000098.0
Richard Donner,942,202853986.0
Albert Magnoli,9618,8408614.0
Andrei Konchalovsky,9618,8408614.0
Stephen Herek,1648,30485039.0
Amy Heckerling,9494,288500000.0
Joe Johnston,9354,190724172.0
William Shatner,172,40200000.0
David Worth,10222,13197005.0
Jean-Claude Van Damme,10222,13197005.0
Mark DiSalle,10222,13197005.0
Stephen Hopkins,10160,14168359.0
Albert Pyun,10134,9666459.0
Joe Dante,11974,18602000.0
Mary Lambert,8913,45969467.0
Arthur Hiller,11185,28908987.0
Oliver Stone,2604,147001698.0
John Hughes,2616,64258538.0
David S. Ward,9942,38797148.0
Ted Kotcheff,8491,23718387.0
Rod Daniel,10345,59649227.0
Brian De Palma,10142,-3828683.0
Rob Hedden,10283,9000000.0
Steven Spielberg,11352,43134790.0
Steve De Jarnatt,24739,-1854596.0
Dan Kuenster,11497,13300027.0
Don Bluth,11497,13300027.0
Gary Goldman,11497,13300027.0
Eddie Murphy,9085,30864870.0
Harold Becker,12150,91879513.0
Phillip Noyce,10493,-2175000.0
Wes Craven,12521,11554699.0
Bruce Beresford,403,138293296.0
Woody Allen,11562,-745298.0
Ridley Scott,4105,15892212.0
Jim Sheridan,10161,14098211.0
Spike Lee,925,30795445.0
Dominique Othenin-Girard,11361,6642254.0
John Irvin,27418,3942628.0
Rowdy Herrington,10135,15050028.0
Michael Ritchie,14628,27105200.0
Francis Veber,31608,25590000.0
MiloÅ¡ Forman,37606,-31867888.0
Gus Van Sant,476,2229352.0
Todd Holland,183,8278900.0
Richard Greenberg,15138,-6206225.0
Gary Trousdale,10020,352350553.0
Kirk Wise,10020,352350553.0
James Cameron,280,420000000.0
Steven Spielberg,879,230854823.0
Kevin Reynolds,8367,342493908.0
Russell Mulcahy,8010,-14443660.0
Martin Scorsese,1598,147300000.0
Nicholas Meyer,174,69900000.0
David Zucker,37137,63930411.0
Kathryn Bigelow,1089,59531958.0
Ron Howard,2924,77368585.0
Barry Sonnenfeld,2907,161502426.0
Michael Lehmann,9292,-47781920.0
Joe Johnston,10249,20000000.0
Ridley Scott,1541,29361000.0
Oliver Stone,10537,-3583107.0
Michael Pressman,1497,-24999922.0
Dan Aykroyd,11933,-31520207.0
Jonathan Demme,274,253742922.0
Joel Coen,290,-2846061.0
Rachel Talalay,11284,23872033.0
Tony Scott,9319,30509925.0
Oliver Stone,820,165405498.0
John Singleton,650,51004069.0
Simon Wincer,2453,-15565274.0
Sheldon Lettich,9594,15102717.0
Frank Oz,10276,28710000.0
Jack Bender,11187,7560255.0
Ron Underwood,1406,98033791.0
Jim Abrahams,9595,155096164.0
William A. Graham,13888,-8192146.0
Jon Avnet,1633,108418501.0
Mark L. Lester,13154,-5724443.0
Joseph Ruben,7442,155999005.0
Don Bluth,20421,-6342615.0
Gary Goldman,20421,-6342615.0
Terry Gilliam,177,17895491.0
Stephen Herek,15413,15196249.0
Woody Allen,19200,-11264269.0
Barry Levinson,10337,19114016.0
David Kellogg,1496,-4806938.0
John Flynn,14362,25673161.0
Barbra Streisand,10333,44787599.0
Spike Lee,1713,18482682.0
Mario Van Peebles,10952,39124253.0
Bill Duke,41780,2400000.0
John Landis,11890,-11437284.0
Michael Karbelnikoff,21219,-2753210.0
Wolfgang Petersen,2071,-10488969.0
Randal Kleiser,12227,20793160.0
Peter Faiman,25330,-12396071.0
Stewart Raffill,34376,-9247574.0
John McTiernan,562,112767956.0
Penny Marshall,2280,133668774.0
David Zucker,37136,66756177.0
Greg Beeman,13704,14433275.0
Tim Burton,4011,58326666.0
Barry Levinson,380,329825435.0
Newt Arnold,11690,10306119.0
John Landis,9602,249752301.0
Peter MacDonald,1370,126015611.0
Ivan Reitman,9493,201614388.0
Robert Zemeckis,856,259803958.0
Don Bluth,12144,72160846.0
Roger Donaldson,7520,151504781.0
Tom Holland,10585,35196684.0
Ron Howard,847,22269863.0
Renny Harlin,10131,65500000.0
Ron Shelton,287,43888000.0
Walter Hill,9604,5994648.0
Charles Crichton,623,54993712.0
Chuck Russell,9599,-10752057.0
Daniel Petrie,11285,7524919.0
Alan Parker,1632,19604000.0
Mike Nichols,3525,75173635.0
John Carpenter,8337,9008928.0
Don Coscarelli,15158,4282851.0
Dwight H. Little,11357,12768757.0
Craig R. Baxley,10117,13256975.0
Jonathan Demme,2321,11486757.0
John Carl Buechler,10281,16370001.0
Stephen Frears,859,20670720.0
Richard Benjamin,12120,-6146000.0
Roman Polanski,10675,-2362050.0
Ken Wiederhorn,24929,3005924.0
Gary Sherman,10306,3644000.0
Martin Brest,9013,8413606.0
Andrew Davis,9395,11369631.0
Martin Scorsese,11051,1373585.0
Renny Harlin,48309,-945296.0
Howard Deutch,2617,19455230.0
David Cronenberg,9540,-4961492.0
John R. Cherry III,26386,22202109.0
Andrew Fleming,59797,5797098.0
Kevin Tenney,24924,1909904.0
Oliver Stone,10132,-531428.0
Julien Temple,2210,-6083697.0
David Seltzer,40820,6032267.0
Mick Garris,10127,-686707.0
George A. Romero,29787,-1655423.0
Godfrey Reggio,24348,-1910756.0
Wes Craven,11503,12595031.0
Dennis Hopper,10126,40616067.0
Mike Nichols,19382,31684798.0
Robert Bierman,7091,-1274869.0
Ken Russell,11347,-1310685.0
Fred Schepisi,35119,-8091203.0
Joseph Zito,12663,-11807560.0
Ken Annakin,19051,-1430061.0
John McTiernan,106,80235548.0
Stanley Kubrick,600,29357676.0
Emile Ardolino,88,207954274.0
Mel Brooks,957,15419483.0
John Glen,708,151185897.0
Paul Verhoeven,5548,40000000.0
Sam Raimi,765,2323044.0
Richard Donner,941,105207127.0
Paul Michael Glaser,865,11122105.0
Joseph Sargent,580,28881013.0
Rob Reiner,2493,14857814.0
Chuck Russell,10072,39793222.0
Oliver Stone,10673,28848069.0
Tony Scott,96,279965036.0
Sidney J. Furie,11411,2300000.0
Joel Coen,378,23180280.0
Brian De Palma,117,51270454.0
Barry Levinson,801,110922370.0
Bernardo Bertolucci,746,20984230.0
Adrian Lyne,10998,306145693.0
Alan Parker,635,185632.0
Menahem Golan,1825,-8942420.0
Joel Schumacher,1547,23722567.0
Michael Gornick,16288,10500000.0
Garry Marshall,10780,24833181.0
Barbet Schroeder,10937,221568.0
James L. Brooks,12626,31249404.0
Blake Edwards,918,21321715.0
Tom Mankiewicz,10023,46673516.0
James Toback,17258,-1709632.0
Steve De Jarnatt,15785,-9986000.0
Roger Donaldson,10083,20509515.0
Herbert Ross,10021,98996879.0
Leonard Nimoy,12154,157000000.0
John Carpenter,8852,11182492.0
Clive Barker,9003,13564027.0
Vladimir Grammatikov,14499,-4900000.0
Luis Valdez,16620,47715416.0
Ridley Scott,31650,-6721451.0
Jonathan Kaplan,18410,532286.0
Danny DeVito,11896,43915972.0
Fred Dekker,13509,-8230010.0
Steve Rash,12919,29823833.0
Michael Gottlieb,10019,36721196.0
John R. Cherry III,18935,20509382.0
Lee Harry,50719,-95677.0
Stanley Kubrick,62,44715371.0
Franklin J. Schaffner,871,27595426.0
Peter Yates,916,36800873.0
Roman Polanski,805,30195426.0
Carol Reed,17917,6800000.0
Ted Post,4929,5000000.0
Brian G. Hutton,11046,13300000.0
John Wayne,22377,4000000.0
Ralph Nelson,29146,-135334.0
Francis Ford Coppola,240,34542841.0
Roman Polanski,829,24000000.0
Guy Hamilton,682,90572000.0
Mel Brooks,3034,83473333.0
Tobe Hooper,30497,30774000.0
Francis Ford Coppola,592,2820000.0
Mel Brooks,11072,116900000.0
Jack Smight,27932,44000000.0
Steven Spielberg,5121,9800000.0
Jack Clayton,11034,20033200.0
Michael Winner,13939,19000000.0
John Guillermin,5919,102000000.0
Mark Robson,11123,72666653.0
MiloÅ¡ Forman,510,105981275.0
Steven Spielberg,578,463654000.0
Terry Gilliam,762,4628948.0
Terry Jones,762,4628948.0
Jim Sharman,36685,111692319.0
Stanley Kubrick,3175,9000000.0
Blake Edwards,11843,36833347.0
Walter Hill,22094,2300000.0
Ken Russell,11326,29251525.0
Sidney Lumet,968,44865856.0
Terence Young,646,58500000.0
David Lean,947,55000000.0
Robert Mulligan,595,11129846.0
George Marshall,11897,35000000.0
Henry Hathaway,11897,35000000.0
John Ford,11897,35000000.0
Richard Thorpe,11897,35000000.0
John Ford,11697,4800000.0
John Frankenheimer,898,450000.0
Arthur Penn,1162,2000000.0
Guy Hamilton,658,121400000.0
Stanley Kubrick,935,7640272.0
Robert Stevenson,433,96272727.0
Richard Lester,704,500549.0
Alfred Hitchcock,506,4864839.0
George Cukor,11113,55000000.0
John Huston,14703,9000000.0
Stanley Kubrick,185,24389000.0
Mel Stuart,252,1000000.0
Guy Hamilton,681,108800000.0
Don Siegel,984,31976000.0
Don Taylor,1687,9848905.0
Sam Peckinpah,994,1051794.0
George Lucas,636,1660000.0
William Friedkin,1051,39358757.0
Clint Eastwood,15393,9875000.0
Gordon Parks,482,8121618.0
Norman Jewison,14811,1404330.0
Peter Bogdanovich,25188,27833000.0
Richard C. Sarafian,11951,70966306.0
Paul Verhoeven,861,196317921.0
Martin Scorsese,769,21836394.0
Renny Harlin,1573,170031094.0
Robert Zemeckis,196,204527583.0
Tim Burton,162,33000000.0
Garry Marshall,114,449000000.0
Francis Ford Coppola,242,82766062.0
Kevin Costner,581,402208848.0
Jerry Zucker,251,483000000.0
Steve Barron,1498,188465915.0
Rob Reiner,1700,41276872.0
John G. Avildsen,1375,77946358.0
John Lafia,11186,22763605.0
John McTiernan,1669,170.0
Stephen Hopkins,169,22120318.0
Tony Scott,2119,97920733.0
Joel Coen,379,-8919591.0
Joe Dante,928,-8517793.0
Ron Underwood,9362,37572000.0
Irvin Kershner,5549,10681173.0
George T. Miller,34636,-15716333.0
Walter Hill,11595,115518974.0
Sheldon Lettich,9399,18078196.0
Deran Sarafian,17466,12853487.0
David Lynch,483,5060247.0
Joel Schumacher,1551,35489265.0
Adrian Lyne,2291,965144.0
John Waters,9768,-2733657.0
Spike Lee,41823,6153593.0
Craig R. Baxley,19384,2229401.0
Warren Beatty,8592,56738726.0
Sam Raimi,9556,32878502.0
Tom Savini,19185,1635247.0
Brian De Palma,9586,-31308808.0
Dwight H. Little,10173,34044400.0
Ivan Reitman,951,186957688.0
Abel Ferrara,9558,1554476.0
Ralph S. Singleton,19158,1082891.0
Bernardo Bertolucci,24016,-22924916.0
Richard Stanley,11309,4228953.0
John Harrison,20701,13.0
Bruce Malmuth,9569,37410000.0
Hendel Butoy,11135,-9999539.0
Mike Gabriel,11135,-9999539.0
Frank Henenlotter,27274,-2294932.0
Clive Barker,20481,-2137646.0
Jack Nicholson,32669,-9000000.0
Renny Harlin,9548,-28576611.0
James Orr,2612,-4620747.0
Mike Nichols,22414,17071603.0
Jennie Livingston,31225,3279620.0
Chris Columbus,771,458684675.0
Richard Benjamin,4587,4419397.0
Reginald Hudlin,16094,23886000.0
Clyde Geronimi,12230,211880014.0
Hamilton Luske,12230,211880014.0
Wolfgang Reitherman,12230,211880014.0
Blake Edwards,164,7000000.0
Jerome Robbins,1725,37656822.0
Robert Wise,1725,37656822.0
Alexander Mackendrick,10911,22900000.0
J. Lee Thompson,10911,22900000.0
Stanley Kramer,821,7000000.0
Nicholas Ray,36362,9446352.0
Roger Corman,28501,1800000.0
Marlon Brando,18647,-1700000.0
Billy Wilder,430,1000000.0
Frank Capra,248,2100000.0
Alfred Hitchcock,539,31193052.0
John Sturges,966,2905000.0
Stanley Kubrick,967,48000000.0
Billy Wilder,284,22000000.0
Frank Tashlin,18973,4100000.0
Martin Scorsese,103,26962574.0
John G. Avildsen,1366,116135147.0
Brian De Palma,7340,32000000.0
Richard Donner,794,58122980.0
Michael Anderson,10803,16000000.0
John Guillermin,10730,28614445.0
Alan J. Pakula,891,62100000.0
James Fargo,10649,37236000.0
Alfred Hitchcock,5854,5900000.0
Clint Eastwood,10747,28100000.0
John Schlesinger,10518,15209020.0
Sidney Lumet,10774,19889877.0
Blake Edwards,12268,27833201.0
Frank Pierson,19610,155000000.0
Michael Ritchie,23479,323292.0
Harold Ramis,137,56306973.0
Henry Selick,9479,57634409.0
Steven Spielberg,424,299265768.0
Steven Spielberg,329,857100000.0
Marco Brambilla,9739,102055768.0
