genres,id,profit
Drama,1359,27266564.0
Thriller,1359,27266564.0
Crime,16,27231879.0
Drama,16,27231879.0
Music,16,27231879.0
Adventure,9285,103754278.0
Comedy,9285,103754278.0
Drama,10637,106706683.0
Drama,2046,2008642.0
Horror,2046,2008642.0
Mystery,2046,2008642.0
Thriller,2046,2008642.0
Drama,4958,-40540573.0
Fantasy,4958,-40540573.0
Drama,1900,159515725.0
Comedy,8859,60180723.0
Comedy,5994,64745083.0
Drama,5994,64745083.0
Fantasy,5994,64745083.0
Romance,5994,64745083.0
Action,8452,14085477.0
Mystery,8452,14085477.0
Science Fiction,8452,14085477.0
Thriller,8452,14085477.0
Crime,11478,20007180.0
Drama,11478,20007180.0
Thriller,11478,20007180.0
Comedy,2123,98270999.0
Action,8584,1932305.0
Adventure,8584,1932305.0
Comedy,8584,1932305.0
Action,9741,173118121.0
Fantasy,9741,173118121.0
Thriller,9741,173118121.0
Action,5551,63884132.0
Adventure,5551,63884132.0
Thriller,5551,63884132.0
Comedy,2069,65071651.0
Crime,2069,65071651.0
Drama,786,-12616311.0
Music,786,-12616311.0
Comedy,1588,62449929.0
Comedy,392,127500343.0
Drama,392,127500343.0
Romance,392,127500343.0
Comedy,243,17126295.0
Drama,243,17126295.0
Music,243,17126295.0
Romance,243,17126295.0
Action,8870,-46536031.0
Science Fiction,8870,-46536031.0
Thriller,8870,-46536031.0
Science Fiction,2067,-29125385.0
Horror,8843,71155843.0
Science Fiction,8843,71155843.0
Thriller,8843,71155843.0
Action,479,61196498.0
Adventure,479,61196498.0
Crime,479,61196498.0
Thriller,479,61196498.0
Action,10461,-44187007.0
Crime,10461,-44187007.0
Drama,10461,-44187007.0
Thriller,10461,-44187007.0
Comedy,889,-23531725.0
Family,889,-23531725.0
Romance,889,-23531725.0
Science Fiction,889,-23531725.0
Drama,11973,-45433254.0
Thriller,11973,-45433254.0
Adventure,1907,104056873.0
Drama,1907,104056873.0
Romance,1907,104056873.0
Thriller,1907,104056873.0
Drama,2133,205756637.0
Action,7450,-38245366.0
Adventure,7450,-38245366.0
Animation,7450,-38245366.0
Family,7450,-38245366.0
Science Fiction,7450,-38245366.0
Horror,4234,121834276.0
Mystery,4234,121834276.0
Action,11678,140663859.0
Adventure,11678,140663859.0
Thriller,11678,140663859.0
Thriller,2155,-9831030.0
Animation,15655,15554533.0
Family,15655,15554533.0
Comedy,10471,48827328.0
Horror,10577,5000337.0
Thriller,10577,5000337.0
Crime,13526,-15890870.0
Drama,13526,-15890870.0
Mystery,13526,-15890870.0
Horror,12212,24574362.0
Drama,11978,16814909.0
Drama,2655,55464351.0
Horror,2655,55464351.0
Mystery,2655,55464351.0
Thriller,2655,55464351.0
Action,10479,11000000.0
Adventure,10479,11000000.0
Drama,10479,11000000.0
History,10479,11000000.0
War,10479,11000000.0
Drama,711,37049764.0
Comedy,10571,4627372.0
Drama,10571,4627372.0
Romance,10571,4627372.0
Comedy,10481,98611771.0
Family,10481,98611771.0
Comedy,12107,39307945.0
Fantasy,12107,39307945.0
Romance,12107,39307945.0
Science Fiction,12107,39307945.0
Comedy,4967,7036004.0
Science Fiction,10384,-75171919.0
Drama,10862,1779296.0
Romance,10862,1779296.0
Action,11398,-9800895.0
Adventure,11398,-9800895.0
Thriller,11398,-9800895.0
Comedy,16222,-5097885.0
Drama,16222,-5097885.0
Romance,16222,-5097885.0
Comedy,4244,4700000.0
Family,4244,4700000.0
Fantasy,4244,4700000.0
Action,12211,-9156392.0
Fantasy,12211,-9156392.0
Science Fiction,12211,-9156392.0
Action,14736,7728118.0
Comedy,14736,7728118.0
Drama,14736,7728118.0
Romance,14736,7728118.0
Drama,18041,-8891180.0
Mystery,18041,-8891180.0
Thriller,18041,-8891180.0
Drama,10876,-6439124.0
Comedy,1831,-637228.0
Drama,1831,-637228.0
Action,11849,-19814759.0
Adventure,11849,-19814759.0
Fantasy,11849,-19814759.0
Science Fiction,11849,-19814759.0
Comedy,16888,-10300000.0
Drama,10688,-431251.0
Mystery,10562,-24739438.0
Thriller,10562,-24739438.0
Action,20697,-11627590.0
Comedy,20697,-11627590.0
Drama,20697,-11627590.0
Drama,10560,-799075.0
Music,10560,-799075.0
Comedy,2621,12609995.0
Drama,2621,12609995.0
Romance,2621,12609995.0
Comedy,2360,16330482.0
Crime,2360,16330482.0
Comedy,22597,744858.0
Drama,22597,744858.0
Romance,22597,744858.0
Comedy,25166,-572808.0
Crime,25166,-572808.0
Mystery,25166,-572808.0
Action,29076,-8368161.0
Comedy,29076,-8368161.0
Romance,29076,-8368161.0
Thriller,29076,-8368161.0
Action,36657,82299717.0
Adventure,36657,82299717.0
Science Fiction,36657,82299717.0
Family,24100,-8444012.0
Foreign,24100,-8444012.0
Horror,24100,-8444012.0
Drama,10873,279017.0
Horror,10873,279017.0
Action,17711,-40865180.0
Adventure,17711,-40865180.0
Animation,17711,-40865180.0
Comedy,17711,-40865180.0
Family,17711,-40865180.0
Comedy,15723,-3271112.0
Drama,15723,-3271112.0
Comedy,10385,-3962091.0
Drama,10385,-3962091.0
Thriller,36047,-9782502.0
Drama,78,4768670.0
Science Fiction,78,4768670.0
Thriller,78,4768670.0
Adventure,601,782410554.0
Family,601,782410554.0
Fantasy,601,782410554.0
Science Fiction,601,782410554.0
Horror,1091,3782838.0
Mystery,1091,3782838.0
Science Fiction,1091,3782838.0
Thriller,1091,3782838.0
Action,1368,110212904.0
Adventure,1368,110212904.0
Thriller,1368,110212904.0
War,1368,110212904.0
Action,97,16000000.0
Adventure,97,16000000.0
Science Fiction,97,16000000.0
Drama,1371,107000000.0
Horror,609,111500000.0
Action,9387,48851475.0
Adventure,9387,48851475.0
Fantasy,9387,48851475.0
Action,150,77868508.0
Comedy,150,77868508.0
Crime,150,77868508.0
Drama,150,77868508.0
Thriller,150,77868508.0
Action,154,84800000.0
Adventure,154,84800000.0
Drama,154,84800000.0
Science Fiction,154,84800000.0
Thriller,154,84800000.0
Comedy,13342,22592880.0
Fantasy,11639,25577001.0
Drama,783,55737889.0
History,783,55737889.0
Comedy,9576,156200000.0
Romance,9576,156200000.0
Animation,11704,7665733.0
Drama,11704,7665733.0
Family,11704,7665733.0
Fantasy,11704,7665733.0
Drama,15764,18036000.0
Romance,15764,18036000.0
Comedy,9037,1971476.0
Drama,9037,1971476.0
Family,9037,1971476.0
Music,9037,1971476.0
Romance,9037,1971476.0
Comedy,16281,13028755.0
Fantasy,16281,13028755.0
Horror,16281,13028755.0
Comedy,15739,7059003.0
Drama,15739,7059003.0
Family,15739,7059003.0
Music,15739,7059003.0
Drama,11541,4278575.0
Romance,11541,4278575.0
War,11541,4278575.0
Horror,9728,32690067.0
Thriller,9728,32690067.0
Horror,10676,11900000.0
Mystery,10676,11900000.0
Science Fiction,10676,11900000.0
Drama,24226,37977250.0
Action,10724,52687344.0
Adventure,10724,52687344.0
Science Fiction,10724,52687344.0
Thriller,10724,52687344.0
Action,14373,14.0
Crime,14373,14.0
Thriller,14373,14.0
Action,24266,17159423.0
Drama,24266,17159423.0
Romance,24266,17159423.0
Comedy,37165,204118201.0
Drama,37165,204118201.0
Action,95,413799566.0
Adventure,95,413799566.0
Science Fiction,95,413799566.0
Thriller,95,413799566.0
Adventure,10674,214320254.0
Animation,10674,214320254.0
Family,10674,214320254.0
Action,36647,86183530.0
Horror,36647,86183530.0
Comedy,115,12739163.0
Crime,115,12739163.0
Drama,857,411840909.0
History,857,411840909.0
War,857,411840909.0
Action,2109,211386864.0
Comedy,2109,211386864.0
Crime,2109,211386864.0
Thriller,2109,211386864.0
Animation,9487,243398565.0
Family,9487,243398565.0
Adventure,9837,148613188.0
Animation,9837,148613188.0
Drama,9837,148613188.0
Family,9837,148613188.0
Music,9837,148613188.0
Adventure,8916,111757863.0
Animation,8916,111757863.0
Comedy,8916,111757863.0
Family,8916,111757863.0
Action,8195,-13389116.0
Adventure,8195,-13389116.0
Crime,8195,-13389116.0
Thriller,8195,-13389116.0
Mystery,2666,200316.0
Science Fiction,2666,200316.0
Crime,617,47200000.0
Drama,617,47200000.0
Mystery,617,47200000.0
Comedy,544,346884651.0
Romance,544,346884651.0
Mystery,846,123198313.0
Science Fiction,846,123198313.0
Thriller,846,123198313.0
Drama,73,3875127.0
Drama,12159,-13514957.0
Fantasy,12159,-13514957.0
Romance,12159,-13514957.0
Action,9798,160649836.0
Drama,9798,160649836.0
Thriller,9798,160649836.0
Action,8656,65464664.0
Adventure,8656,65464664.0
Drama,8656,65464664.0
Romance,8656,65464664.0
Science Fiction,8656,65464664.0
Adventure,2157,56159423.0
Family,2157,56159423.0
Science Fiction,2157,56159423.0
Action,9631,-5452319.0
Adventure,9631,-5452319.0
Crime,9631,-5452319.0
Drama,9631,-5452319.0
Mystery,9631,-5452319.0
Drama,297,52940100.0
Fantasy,297,52940100.0
Mystery,297,52940100.0
Action,944,145444603.0
Adventure,944,145444603.0
Comedy,944,145444603.0
Crime,944,145444603.0
Drama,944,145444603.0
Horror,3600,-24997888.0
Mystery,3600,-24997888.0
Thriller,3600,-24997888.0
Action,929,249014294.0
Science Fiction,929,249014294.0
Thriller,929,249014294.0
Comedy,6435,-28316623.0
Drama,6435,-28316623.0
Fantasy,6435,-28316623.0
Science Fiction,10153,-61900000.0
Action,6068,94000000.0
Adventure,6068,94000000.0
Comedy,6068,94000000.0
Romance,6068,94000000.0
Adventure,1878,-7819725.0
Comedy,1878,-7819725.0
Drama,1878,-7819725.0
History,1934,264317794.0
Adventure,9342,155288523.0
Comedy,9342,155288523.0
Romance,9342,155288523.0
Thriller,9342,155288523.0
Comedy,10663,162991646.0
Crime,1965,68038368.0
Drama,1965,68038368.0
Thriller,1965,68038368.0
Drama,473,3161152.0
Mystery,473,3161152.0
Thriller,473,3161152.0
Drama,795,143685114.0
Fantasy,795,143685114.0
Romance,795,143685114.0
Drama,8741,46126565.0
History,8741,46126565.0
War,8741,46126565.0
Action,11551,14682547.0
Adventure,11551,14682547.0
Comedy,11551,14682547.0
Fantasy,11551,14682547.0
Science Fiction,11551,14682547.0
Comedy,3050,223456605.0
Family,3050,223456605.0
Fantasy,3050,223456605.0
Action,200,48000000.0
Adventure,200,48000000.0
Science Fiction,200,48000000.0
Thriller,200,48000000.0
Comedy,9489,185821495.0
Romance,9489,185821495.0
Action,11808,42367405.0
Crime,11808,42367405.0
Thriller,11808,42367405.0
Drama,4518,52150642.0
History,4518,52150642.0
Comedy,1389,29745568.0
Crime,1389,29745568.0
Romance,1389,29745568.0
Comedy,11003,105306987.0
Romance,11003,105306987.0
Comedy,9454,39705772.0
Drama,9454,39705772.0
Romance,9454,39705772.0
Comedy,10312,152292902.0
Drama,10312,152292902.0
Horror,9877,58527595.0
Thriller,9877,58527595.0
Crime,10220,10921898.0
Drama,10220,10921898.0
Horror,9424,2507368.0
Science Fiction,9424,2507368.0
Thriller,9424,2507368.0
Adventure,9447,-20868140.0
Comedy,9447,-20868140.0
Drama,9447,-20868140.0
Family,9447,-20868140.0
Fantasy,9447,-20868140.0
Comedy,100,2547569.0
Crime,100,2547569.0
Comedy,9429,13331165.0
Drama,547,126883563.0
Romance,547,126883563.0
Comedy,11932,25671850.0
Horror,11932,25671850.0
Drama,3682,3757163.0
Music,3682,3757163.0
Comedy,9410,30494066.0
Drama,9410,30494066.0
Romance,9410,30494066.0
Action,9882,46672912.0
Crime,9882,46672912.0
Drama,9882,46672912.0
Thriller,9882,46672912.0
Crime,8688,30891409.0
Mystery,8688,30891409.0
Comedy,10215,52000000.0
Drama,10215,52000000.0
Fantasy,10215,52000000.0
Romance,10215,52000000.0
Thriller,9320,-11477168.0
Comedy,22796,-1746585.0
Drama,22796,-1746585.0
Family,22796,-1746585.0
Action,9448,14007143.0
Adventure,9448,14007143.0
Comedy,9448,14007143.0
Thriller,9448,14007143.0
Action,11568,-13948616.0
Comedy,11568,-13948616.0
Crime,11568,-13948616.0
Music,11568,-13948616.0
Drama,9469,-3432147.0
Thriller,11258,-50129433.0
Drama,9422,-13297099.0
Comedy,10683,-192610.0
Drama,10683,-192610.0
Action,11702,-10795071.0
Crime,11702,-10795071.0
Drama,11702,-10795071.0
Thriller,11702,-10795071.0
Horror,9276,25283321.0
Mystery,9276,25283321.0
Science Fiction,9276,25283321.0
Comedy,825,-16029922.0
Drama,825,-16029922.0
Romance,825,-16029922.0
Comedy,15037,15605015.0
Drama,15037,15605015.0
Romance,15037,15605015.0
Horror,11675,38041738.0
Thriller,11675,38041738.0
Horror,11252,-22858870.0
Mystery,11252,-22858870.0
Thriller,11252,-22858870.0
Action,9457,-33796974.0
Adventure,9457,-33796974.0
Horror,9457,-33796974.0
Science Fiction,9457,-33796974.0
Drama,14283,-8504592.0
Music,14283,-8504592.0
Mystery,14283,-8504592.0
Romance,14283,-8504592.0
Thriller,14283,-8504592.0
Comedy,10029,-20101588.0
Crime,10029,-20101588.0
Thriller,10029,-20101588.0
Action,9425,-60432117.0
Science Fiction,9425,-60432117.0
War,9425,-60432117.0
Comedy,9844,879254.0
Drama,9844,879254.0
Comedy,9452,-797116.0
Drama,9452,-797116.0
Comedy,9464,875097.0
Crime,9464,875097.0
Drama,9464,875097.0
Romance,9464,875097.0
Comedy,9490,9460020.0
Crime,9490,9460020.0
Drama,3033,-3548372.0
Drama,22256,-24222577.0
Comedy,9835,9000000.0
Crime,9835,9000000.0
Comedy,16148,-3019662.0
Crime,16148,-3019662.0
Mystery,16148,-3019662.0
Thriller,16148,-3019662.0
Action,24746,-1875506.0
Adventure,24746,-1875506.0
Science Fiction,24746,-1875506.0
Comedy,4927,-629249.0
Drama,4927,-629249.0
Romance,4927,-629249.0
Comedy,12257,-4556684.0
Drama,12257,-4556684.0
Romance,12257,-4556684.0
Horror,27791,-468779.0
Comedy,17127,31905889.0
Drama,17127,31905889.0
Romance,17127,31905889.0
Action,42807,49000000.0
Crime,42807,49000000.0
Drama,42807,49000000.0
Comedy,33644,17672350.0
Drama,33644,17672350.0
Romance,33644,17672350.0
Animation,10144,171343479.0
Family,10144,171343479.0
Action,89,426171806.0
Adventure,89,426171806.0
Comedy,639,76823546.0
Drama,639,76823546.0
Romance,639,76823546.0
Action,268,376348924.0
Fantasy,268,376348924.0
Action,165,292000000.0
Adventure,165,292000000.0
Comedy,165,292000000.0
Family,165,292000000.0
Science Fiction,165,292000000.0
Drama,207,219460116.0
Action,2978,178394738.0
Comedy,2978,178394738.0
Family,2978,178394738.0
Fantasy,2978,178394738.0
Science Fiction,2978,178394738.0
Action,709,124167015.0
Adventure,709,124167015.0
Thriller,709,124167015.0
Comedy,5825,44320000.0
War,9665,8828365.0
Action,2756,20000098.0
Adventure,2756,20000098.0
Science Fiction,2756,20000098.0
Thriller,2756,20000098.0
Action,942,202853986.0
Adventure,942,202853986.0
Comedy,942,202853986.0
Crime,942,202853986.0
Thriller,942,202853986.0
Action,9618,8408614.0
Adventure,9618,8408614.0
Comedy,9618,8408614.0
Adventure,1648,30485039.0
Comedy,1648,30485039.0
Science Fiction,1648,30485039.0
Comedy,9494,288500000.0
Romance,9494,288500000.0
Adventure,9354,190724172.0
Comedy,9354,190724172.0
Family,9354,190724172.0
Science Fiction,9354,190724172.0
Action,172,40200000.0
Adventure,172,40200000.0
Science Fiction,172,40200000.0
Thriller,172,40200000.0
Action,10222,13197005.0
Thriller,10222,13197005.0
Horror,10160,14168359.0
Thriller,10160,14168359.0
Action,10134,9666459.0
Science Fiction,10134,9666459.0
Comedy,11974,18602000.0
Horror,11974,18602000.0
Thriller,11974,18602000.0
Drama,8913,45969467.0
Horror,8913,45969467.0
Comedy,11185,28908987.0
Crime,11185,28908987.0
Drama,2604,147001698.0
War,2604,147001698.0
Comedy,2616,64258538.0
Drama,2616,64258538.0
Family,2616,64258538.0
Comedy,9942,38797148.0
Comedy,8491,23718387.0
Action,10345,59649227.0
Adventure,10345,59649227.0
Comedy,10345,59649227.0
Crime,10345,59649227.0
Drama,10142,-3828683.0
History,10142,-3828683.0
War,10142,-3828683.0
Horror,10283,9000000.0
Thriller,10283,9000000.0
Drama,11352,43134790.0
Fantasy,11352,43134790.0
Romance,11352,43134790.0
Science Fiction,24739,-1854596.0
Thriller,24739,-1854596.0
Animation,11497,13300027.0
Comedy,11497,13300027.0
Drama,11497,13300027.0
Family,11497,13300027.0
Fantasy,11497,13300027.0
Action,9085,30864870.0
Comedy,9085,30864870.0
Crime,9085,30864870.0
Drama,9085,30864870.0
Thriller,9085,30864870.0
Crime,12150,91879513.0
Drama,12150,91879513.0
Mystery,12150,91879513.0
Crime,10493,-2175000.0
Drama,10493,-2175000.0
Horror,10493,-2175000.0
Thriller,10493,-2175000.0
Comedy,12521,11554699.0
Horror,12521,11554699.0
Thriller,12521,11554699.0
Comedy,403,138293296.0
Drama,403,138293296.0
Comedy,11562,-745298.0
Drama,11562,-745298.0
Action,4105,15892212.0
Crime,4105,15892212.0
Thriller,4105,15892212.0
Drama,10161,14098211.0
Crime,925,30795445.0
Drama,925,30795445.0
Horror,11361,6642254.0
Thriller,11361,6642254.0
Action,27418,3942628.0
Adventure,27418,3942628.0
Drama,27418,3942628.0
Thriller,27418,3942628.0
Action,10135,15050028.0
Thriller,10135,15050028.0
Comedy,14628,27105200.0
Crime,14628,27105200.0
Mystery,14628,27105200.0
Comedy,31608,25590000.0
Drama,37606,-31867888.0
Romance,37606,-31867888.0
Crime,476,2229352.0
Drama,476,2229352.0
Adventure,183,8278900.0
Comedy,183,8278900.0
Drama,183,8278900.0
Family,183,8278900.0
Romance,183,8278900.0
Adventure,15138,-6206225.0
Comedy,15138,-6206225.0
Family,15138,-6206225.0
Fantasy,15138,-6206225.0
Animation,10020,352350553.0
Family,10020,352350553.0
Fantasy,10020,352350553.0
Music,10020,352350553.0
Romance,10020,352350553.0
Action,280,420000000.0
Science Fiction,280,420000000.0
Thriller,280,420000000.0
Adventure,879,230854823.0
Comedy,879,230854823.0
Family,879,230854823.0
Fantasy,879,230854823.0
Action,8367,342493908.0
Adventure,8367,342493908.0
Drama,8367,342493908.0
Romance,8367,342493908.0
Action,8010,-14443660.0
Fantasy,8010,-14443660.0
Science Fiction,8010,-14443660.0
Crime,1598,147300000.0
Thriller,1598,147300000.0
Action,174,69900000.0
Adventure,174,69900000.0
Science Fiction,174,69900000.0
Thriller,174,69900000.0
Action,37137,63930411.0
Comedy,37137,63930411.0
Crime,37137,63930411.0
Action,1089,59531958.0
Crime,1089,59531958.0
Thriller,1089,59531958.0
Action,2924,77368585.0
Crime,2924,77368585.0
Drama,2924,77368585.0
Mystery,2924,77368585.0
Thriller,2924,77368585.0
Comedy,2907,161502426.0
Family,2907,161502426.0
Fantasy,2907,161502426.0
Action,9292,-47781920.0
Adventure,9292,-47781920.0
Comedy,9292,-47781920.0
Action,10249,20000000.0
Adventure,10249,20000000.0
Family,10249,20000000.0
Science Fiction,10249,20000000.0
Adventure,1541,29361000.0
Crime,1541,29361000.0
Drama,1541,29361000.0
Thriller,1541,29361000.0
Drama,10537,-3583107.0
Music,10537,-3583107.0
Action,1497,-24999922.0
Adventure,1497,-24999922.0
Comedy,1497,-24999922.0
Family,1497,-24999922.0
Science Fiction,1497,-24999922.0
Adventure,11933,-31520207.0
Comedy,11933,-31520207.0
Crime,274,253742922.0
Drama,274,253742922.0
Thriller,274,253742922.0
Comedy,290,-2846061.0
Drama,290,-2846061.0
Comedy,11284,23872033.0
Horror,11284,23872033.0
Thriller,11284,23872033.0
Action,9319,30509925.0
Adventure,9319,30509925.0
Comedy,9319,30509925.0
Thriller,9319,30509925.0
Drama,820,165405498.0
History,820,165405498.0
Thriller,820,165405498.0
Crime,650,51004069.0
Drama,650,51004069.0
Action,2453,-15565274.0
Thriller,2453,-15565274.0
Action,9594,15102717.0
Crime,9594,15102717.0
Drama,9594,15102717.0
Thriller,9594,15102717.0
Comedy,10276,28710000.0
Horror,11187,7560255.0
Action,1406,98033791.0
Adventure,1406,98033791.0
Comedy,1406,98033791.0
Drama,1406,98033791.0
Action,9595,155096164.0
Comedy,9595,155096164.0
War,9595,155096164.0
Adventure,13888,-8192146.0
Drama,13888,-8192146.0
Romance,13888,-8192146.0
Comedy,1633,108418501.0
Drama,1633,108418501.0
Action,13154,-5724443.0
Thriller,13154,-5724443.0
Crime,7442,155999005.0
Thriller,7442,155999005.0
Animation,20421,-6342615.0
Comedy,20421,-6342615.0
Family,20421,-6342615.0
Fantasy,20421,-6342615.0
Music,20421,-6342615.0
Comedy,177,17895491.0
Drama,177,17895491.0
Comedy,15413,15196249.0
Family,15413,15196249.0
Comedy,19200,-11264269.0
Thriller,19200,-11264269.0
Crime,10337,19114016.0
Drama,10337,19114016.0
Action,1496,-4806938.0
Comedy,1496,-4806938.0
Drama,1496,-4806938.0
Music,1496,-4806938.0
Romance,1496,-4806938.0
Action,14362,25673161.0
Crime,14362,25673161.0
Thriller,14362,25673161.0
Drama,10333,44787599.0
Romance,10333,44787599.0
Drama,1713,18482682.0
Romance,1713,18482682.0
Crime,10952,39124253.0
Drama,10952,39124253.0
Thriller,10952,39124253.0
Comedy,41780,2400000.0
Crime,41780,2400000.0
Action,11890,-11437284.0
Comedy,11890,-11437284.0
Family,11890,-11437284.0
Thriller,11890,-11437284.0
Action,21219,-2753210.0
Crime,21219,-2753210.0
Drama,21219,-2753210.0
Thriller,21219,-2753210.0
Mystery,2071,-10488969.0
Thriller,2071,-10488969.0
Action,12227,20793160.0
Adventure,12227,20793160.0
Drama,12227,20793160.0
Family,12227,20793160.0
Comedy,25330,-12396071.0
Comedy,34376,-9247574.0
Fantasy,34376,-9247574.0
Romance,34376,-9247574.0
Science Fiction,34376,-9247574.0
Action,562,112767956.0
Thriller,562,112767956.0
Comedy,2280,133668774.0
Drama,2280,133668774.0
Family,2280,133668774.0
Fantasy,2280,133668774.0
Romance,2280,133668774.0
Action,37136,66756177.0
Comedy,37136,66756177.0
Crime,37136,66756177.0
Comedy,13704,14433275.0
Family,13704,14433275.0
Comedy,4011,58326666.0
Fantasy,4011,58326666.0
Drama,380,329825435.0
Action,11690,10306119.0
Comedy,9602,249752301.0
Romance,9602,249752301.0
Action,1370,126015611.0
Adventure,1370,126015611.0
Thriller,1370,126015611.0
War,1370,126015611.0
Comedy,9493,201614388.0
Drama,9493,201614388.0
Animation,856,259803958.0
Comedy,856,259803958.0
Crime,856,259803958.0
Family,856,259803958.0
Fantasy,856,259803958.0
Adventure,12144,72160846.0
Animation,12144,72160846.0
Family,12144,72160846.0
Drama,7520,151504781.0
Romance,7520,151504781.0
Horror,10585,35196684.0
Thriller,10585,35196684.0
Action,847,22269863.0
Adventure,847,22269863.0
Drama,847,22269863.0
Horror,10131,65500000.0
Thriller,10131,65500000.0
Comedy,287,43888000.0
Romance,287,43888000.0
Action,9604,5994648.0
Comedy,9604,5994648.0
Crime,9604,5994648.0
Comedy,623,54993712.0
Crime,623,54993712.0
Horror,9599,-10752057.0
Science Fiction,9599,-10752057.0
Comedy,11285,7524919.0
Drama,11285,7524919.0
Science Fiction,11285,7524919.0
Crime,1632,19604000.0
Drama,1632,19604000.0
Thriller,1632,19604000.0
Comedy,3525,75173635.0
Drama,3525,75173635.0
Romance,3525,75173635.0
Action,8337,9008928.0
Horror,8337,9008928.0
Science Fiction,8337,9008928.0
Thriller,8337,9008928.0
Action,15158,4282851.0
Horror,15158,4282851.0
Science Fiction,15158,4282851.0
Thriller,15158,4282851.0
Horror,11357,12768757.0
Thriller,11357,12768757.0
Action,10117,13256975.0
Adventure,10117,13256975.0
Comedy,10117,13256975.0
Crime,10117,13256975.0
Drama,10117,13256975.0
Action,2321,11486757.0
Comedy,2321,11486757.0
Crime,2321,11486757.0
Romance,2321,11486757.0
Thriller,2321,11486757.0
Horror,10281,16370001.0
Thriller,10281,16370001.0
Drama,859,20670720.0
Romance,859,20670720.0
Comedy,12120,-6146000.0
Science Fiction,12120,-6146000.0
Action,10675,-2362050.0
Crime,10675,-2362050.0
Drama,10675,-2362050.0
Mystery,10675,-2362050.0
Thriller,10675,-2362050.0
Comedy,24929,3005924.0
Horror,24929,3005924.0
Horror,10306,3644000.0
Thriller,10306,3644000.0
Adventure,9013,8413606.0
Comedy,9013,8413606.0
Crime,9013,8413606.0
Action,9395,11369631.0
Adventure,9395,11369631.0
Drama,9395,11369631.0
Thriller,9395,11369631.0
Drama,11051,1373585.0
Crime,48309,-945296.0
Drama,48309,-945296.0
Horror,48309,-945296.0
Thriller,48309,-945296.0
Comedy,2617,19455230.0
Drama,9540,-4961492.0
Horror,9540,-4961492.0
Thriller,9540,-4961492.0
Comedy,26386,22202109.0
Family,26386,22202109.0
Horror,59797,5797098.0
Thriller,59797,5797098.0
Horror,24924,1909904.0
Drama,10132,-531428.0
Comedy,2210,-6083697.0
Drama,2210,-6083697.0
Music,2210,-6083697.0
Romance,2210,-6083697.0
Science Fiction,2210,-6083697.0
Comedy,40820,6032267.0
Drama,40820,6032267.0
Comedy,10127,-686707.0
Horror,10127,-686707.0
Science Fiction,10127,-686707.0
Thriller,10127,-686707.0
Drama,29787,-1655423.0
Horror,29787,-1655423.0
Science Fiction,29787,-1655423.0
Thriller,29787,-1655423.0
Documentary,24348,-1910756.0
Drama,24348,-1910756.0
Music,24348,-1910756.0
Horror,11503,12595031.0
Thriller,11503,12595031.0
Action,10126,40616067.0
Crime,10126,40616067.0
Drama,10126,40616067.0
Comedy,19382,31684798.0
Drama,19382,31684798.0
Romance,19382,31684798.0
Comedy,7091,-1274869.0
Fantasy,7091,-1274869.0
Horror,7091,-1274869.0
Comedy,11347,-1310685.0
Horror,11347,-1310685.0
Drama,35119,-8091203.0
Foreign,35119,-8091203.0
Action,12663,-11807560.0
History,12663,-11807560.0
War,12663,-11807560.0
Adventure,19051,-1430061.0
Family,19051,-1430061.0
Fantasy,19051,-1430061.0
Action,106,80235548.0
Adventure,106,80235548.0
Science Fiction,106,80235548.0
Thriller,106,80235548.0
Drama,600,29357676.0
War,600,29357676.0
Drama,88,207954274.0
Music,88,207954274.0
Romance,88,207954274.0
Comedy,957,15419483.0
Science Fiction,957,15419483.0
Action,708,151185897.0
Adventure,708,151185897.0
Thriller,708,151185897.0
Action,5548,40000000.0
Science Fiction,5548,40000000.0
Thriller,5548,40000000.0
Comedy,765,2323044.0
Fantasy,765,2323044.0
Horror,765,2323044.0
Action,941,105207127.0
Adventure,941,105207127.0
Comedy,941,105207127.0
Crime,941,105207127.0
Thriller,941,105207127.0
Action,865,11122105.0
Science Fiction,865,11122105.0
Adventure,580,28881013.0
Thriller,580,28881013.0
Adventure,2493,14857814.0
Comedy,2493,14857814.0
Family,2493,14857814.0
Fantasy,2493,14857814.0
Romance,2493,14857814.0
Horror,10072,39793222.0
Thriller,10072,39793222.0
Crime,10673,28848069.0
Drama,10673,28848069.0
Action,96,279965036.0
Comedy,96,279965036.0
Crime,96,279965036.0
Action,11411,2300000.0
Adventure,11411,2300000.0
Fantasy,11411,2300000.0
Science Fiction,11411,2300000.0
Thriller,11411,2300000.0
Comedy,378,23180280.0
Crime,378,23180280.0
Crime,117,51270454.0
Drama,117,51270454.0
History,117,51270454.0
Thriller,117,51270454.0
Comedy,801,110922370.0
Drama,801,110922370.0
War,801,110922370.0
Drama,746,20984230.0
History,746,20984230.0
Drama,10998,306145693.0
Horror,10998,306145693.0
Romance,10998,306145693.0
Thriller,10998,306145693.0
Horror,635,185632.0
Mystery,635,185632.0
Thriller,635,185632.0
Action,1825,-8942420.0
Drama,1825,-8942420.0
Comedy,1547,23722567.0
Horror,1547,23722567.0
Horror,16288,10500000.0
Comedy,10780,24833181.0
Romance,10780,24833181.0
Comedy,10937,221568.0
Drama,10937,221568.0
Romance,10937,221568.0
Comedy,12626,31249404.0
Drama,12626,31249404.0
Romance,12626,31249404.0
Comedy,918,21321715.0
Romance,918,21321715.0
