production_companies,id,profit
British Broadcasting Corporation (BBC),1995,159703340.0
Lawrence Gordon Productions,1995,159703340.0
Mutual Film Company,1995,159703340.0
Paramount Pictures,1995,159703340.0
Toho-Towa,1995,159703340.0
DreamWorks SKG,453,253542341.0
Imagine Entertainment,453,253542341.0
Universal Pictures,453,253542341.0
Liveplanet,2770,257553595.0
Universal Pictures,2770,257553595.0
Zide-Perry Productions,2770,257553595.0
Bottom of the Ninth Productions,9880,128335153.0
BrownHouse Productions,9880,128335153.0
Walt Disney Pictures,9880,128335153.0
Bazmark Films,824,126713434.0
Twentieth Century Fox Film Corporation,824,126713434.0
Tim Burton Productions,869,262211740.0
Twentieth Century Fox Film Corporation,869,262211740.0
"Zanuck Company, The",869,262211740.0
Touchstone Pictures,9428,50441250.0
New Line Cinema,4133,30282296.0
KC Medien,853,26976270.0
Little Bird,853,26976270.0
Mandalay Pictures,853,26976270.0
Paramount Pictures,853,26976270.0
Swanford Films,853,26976270.0
Jerry Bruckheimer Films,855,80989651.0
Revolution Studios,855,80989651.0
Scott Free Productions,855,80989651.0
Marc Platt Productions,8835,123774679.0
Metro-Goldwyn-Mayer (MGM),8835,123774679.0
Black and Blu Entertainment,9476,52487473.0
Columbia Pictures Corporation,9476,52487473.0
Escape Artists,9476,52487473.0
Finestkind,9476,52487473.0
NPV Entertainment,9398,32780981.0
Paramount Pictures,9398,32780981.0
Red Hour Productions,9398,32780981.0
Scott Rudin Productions,9398,32780981.0
Village Roadshow Pictures,9398,32780981.0
Columbia Pictures Corporation,11397,50468332.0
Neal H. Moritz Productions,11397,50468332.0
Original Film,11397,50468332.0
Brad Grey Pictures,4248,96220678.0
Dimension Films,4248,96220678.0
Gold/Miller Productions,4248,96220678.0
Wayans Bros. Entertainment,4248,96220678.0
New Line Cinema,5175,257325802.0
NPV Entertainment,2034,59876233.0
Outlaw Productions (I),2034,59876233.0
Village Roadshow Pictures,2034,59876233.0
WV Films II,2034,59876233.0
Warner Bros.,2034,59876233.0
Canal Plus,1933,192947037.0
Cruise/Wagner Productions,1933,192947037.0
Las Producciones del Escorpion,1933,192947037.0
Lucky Red,1933,192947037.0
Sogecine,1933,192947037.0
Nickelodeon Movies,12589,55936232.0
Paramount Animation,12589,55936232.0
Universal Cartoon Studios,12589,55936232.0
Dimension Films,2294,11788161.0
Miramax,2294,11788161.0
View Askew Productions,2294,11788161.0
Miramax Films,9778,49516304.0
Simon Fields Productions,9778,49516304.0
Tapestry Films,9778,49516304.0
Mad Chance,10992,33375151.0
NPV Entertainment,10992,33375151.0
Village Roadshow Pictures,10992,33375151.0
Warner Bros.,10992,33375151.0
Zide-Perry Productions,10992,33375151.0
Cruise-Wagner Productions,1903,135388341.0
Paramount Pictures,1903,135388341.0
Vinyl Films,1903,135388341.0
Canal+,2140,39437847.0
Current Entertainment,2140,39437847.0
EuropaCorp,2140,39437847.0
Immortal Entertainment,2140,39437847.0
Twentieth Century Fox Film Corporation,2140,39437847.0
Beacon Communications,1535,51049560.0
Metropolitan Filmexport,1535,51049560.0
Red Wagon Productions,1535,51049560.0
Toho-Towa,1535,51049560.0
Universal Pictures,1535,51049560.0
Jonathan Krane Group,9705,45080413.0
NPV Entertainment,9705,45080413.0
Silver Pictures,9705,45080413.0
Village Roadshow Pictures,9705,45080413.0
Warner Bros.,9705,45080413.0
Twentieth Century Fox Film Corporation,9889,101069860.0
Epsilon Motion Pictures,9989,-12167000.0
Hyde Park Films,9989,-12167000.0
Industry Entertainment,9989,-12167000.0
Metro-Goldwyn-Mayer (MGM),9989,-12167000.0
Chris Lee Productions,2114,-51868170.0
Columbia Pictures,2114,-51868170.0
Square USA,2114,-51868170.0
Metro-Goldwyn-Mayer (MGM),2057,-6597680.0
Twentieth Century Fox Film Corporation,10808,106104344.0
Davis Entertainment,8007,51753202.0
Twentieth Century Fox Film Corporation,8007,51753202.0
American Zoetrope,8922,49217789.0
Cinerenta Medienbeteiligungs KG,8922,49217789.0
Cinerenta-Cinebeta,8922,49217789.0
United Artists,8922,49217789.0
VCL Communications,8922,49217789.0
Twentieth Century Fox Film Corporation,768,39558115.0
Underworld Entertainment,768,39558115.0
DreamWorks SKG,2100,-44357293.0
AZL Productions KG,2043,45178561.0
David Brown Productions,2043,45178561.0
MFP Munich Film Partners,2043,45178561.0
Paramount Pictures,2043,45178561.0
Phase 1 Productions,2043,45178561.0
Broken Lizard Industries,39939,15492362.0
Fox Searchlight Pictures,39939,15492362.0
Columbia Pictures Corporation,2018,59728529.0
Dee Gee Entertainment,2018,59728529.0
Intermedia Films,2018,59728529.0
Prufrock Pictures,2018,59728529.0
Tapestry Films,2018,59728529.0
Alphaville Films,9896,37498534.0
Fireworks Pictures,9896,37498534.0
Paramount Pictures,9896,37498534.0
USA Films,5279,67954044.0
Crystal Lake Entertainment,11470,5000000.0
New Line Cinema,11470,5000000.0
Sean S. Cunningham Films,11470,5000000.0
DreamWorks SKG,6073,90845033.0
Lawrence Bender Productions,6073,90845033.0
Newmarket Capital Group,6073,90845033.0
Pistolero Productions LLC,6073,90845033.0
Bad Robot,10866,13642838.0
Epsilon Motion Pictures,10866,13642838.0
LivePlanet,10866,13642838.0
New Regency Pictures,10866,13642838.0
Regency Enterprises,10866,13642838.0
New Line Cinema,10950,18270895.0
Bel Air Entertainment,12508,-40008098.0
Warner Bros. Pictures,12508,-40008098.0
IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,167,2315140.0
Intermedia Films,167,2315140.0
Lawrence Gordon Productions,167,2315140.0
Path̩ Pictures International,167,2315140.0
20th Century Fox,12103,50020092.0
Kopelson Entertainment,12103,50020092.0
NPV Entertainment,12103,50020092.0
Regency Enterprises,12103,50020092.0
Village Roadshow Pictures,12103,50020092.0
Bungalow Productions,9290,18288674.0
Silver Lion Films,9290,18288674.0
Vision View Entertainment,9290,18288674.0
American Entertainment Partners L.P.,12149,2110448.0
Cinerenta Medienbeteiligungs KG,12149,2110448.0
David Kirschner Productions,12149,2110448.0
Franchise Pictures,5852,-23300000.0
Morgan Creek Productions,5852,-23300000.0
Warner Bros. Pictures,5852,-23300000.0
Castle Rock Entertainment,11313,-6814219.0
Original Film,2176,-6380391.0
Industry Entertainment,2749,-3640020.0
New Line Cinema,2749,-3640020.0
New Redemption Pictures,2749,-3640020.0
Tribeca Productions,2749,-3640020.0
GHS Productions KG,20857,8222729.0
Munich Film Partners & Company (MFP) GHS Productions,20857,8222729.0
Nides/McCormick Productions,20857,8222729.0
Paramount Pictures,20857,8222729.0
Columbia Pictures Corporation,9397,18376292.0
DreamWorks SKG,9397,18376292.0
"Montecito Picture Company, The",9397,18376292.0
Columbia Pictures Corporation,8489,-19286175.0
October Films,10972,-1126033.0
Scout Productions,10972,-1126033.0
USA Films,10972,-1126033.0
Horseshoe Bay Productions,11371,3069884.0
Mandalay Pictures,11371,3069884.0
Paramount Pictures,11371,3069884.0
Lee Daniels Entertainment,1365,40909486.0
Lions Gate Films,1365,40909486.0
Columbia Pictures,10956,13287695.0
Happy Madison Productions,10956,13287695.0
NPV Entertainment,10877,29958599.0
Warner Bros.,10877,29958599.0
Columbia Pictures,2575,7008462.0
Merlin Films,2575,7008462.0
Bel Air Entertainment,1921,25754228.0
Warner Bros.,1921,25754228.0
Jersey Films,8386,19155435.0
Native Pictures Productions,8386,19155435.0
Universal Pictures,8386,19155435.0
Columbia Pictures,10646,12430766.0
Revolution Studios,10646,12430766.0
Castle Rock Entertainment,11086,-34682442.0
Darkwoods Productions,11086,-34682442.0
NPV Entertainment,11086,-34682442.0
Village Roadshow Pictures,11086,-34682442.0
Franchise Pictures,12138,-43279825.0
Morgan Creek Productions,12138,-43279825.0
Warner Bros.,12138,-43279825.0
Detour Filmproduction,23949,390475.0
IFC Productions,23949,390475.0
InDigEnt (Independent Digital Entertainment),23949,390475.0
Tape Productions Inc.,23949,390475.0
The Independent Film Channel Productions,23949,390475.0
Excel Entertainment,14752,2020000.0
Animationwerks,10016,-13989168.0
Screen Gems,10016,-13989168.0
Storm King Productions,10016,-13989168.0
Columbia Pictures Corporation,10878,-2648431.0
NPV Entertainment,10878,-2648431.0
Village Roadshow Pictures,10878,-2648431.0
Columbia Pictures,11091,-12256692.0
Conundrum Entertainment,12610,-61403089.0
Warner Bros.,12610,-61403089.0
Warner Bros. Animation,12610,-61403089.0
Universal Studios,24940,-3575530.0
Ardustry Entertainment,9799,169283925.0
Mediastream Film GmbH & Co. Productions KG,9799,169283925.0
Original Film,9799,169283925.0
Universal Pictures,9799,169283925.0
Beverly Detroit,441,-5294692.0
Fine Line Features,441,-5294692.0
Partizan,441,-5294692.0
Senator Film Produktion,441,-5294692.0
StudioCanal,441,-5294692.0
Cort/Madden Productions,9816,78038276.0
MTV Films,9816,78038276.0
Dimension Films,10054,112934180.0
Miramax,10054,112934180.0
Troublemaker Studios,10054,112934180.0
Clyde Is Hungry Films,5955,-5600000.0
Epsilon Motion Pictures,5955,-5600000.0
Franchise Pictures,5955,-5600000.0
Morgan Creek Productions,5955,-5600000.0
Pledge Productions,5955,-5600000.0
Cheyenne Enterprises,3172,-7368097.0
Empire Pictures,3172,-7368097.0
Epsilon Motion Pictures,3172,-7368097.0
Hyde Park Entertainment,3172,-7368097.0
Metro-Goldwyn-Mayer (MGM),3172,-7368097.0
Happy Madison Productions,11090,62772742.0
Revolution Studios,11090,62772742.0
Lawrence Bender Productions,7501,-3000000.0
Touchstone Pictures,10691,3929123.0
Ufland,10691,3929123.0
Epsilon Motion Pictures,10477,-39255262.0
Franchise Pictures,10477,-39255262.0
Mel's Cite du Cinema,10477,-39255262.0
Trackform Film Productions,10477,-39255262.0
Spyglass Entertainment,14369,-9217324.0
Touchstone Pictures,14369,-9217324.0
Morgan Creek Productions,13496,-21321087.0
Warner Bros. Pictures,13496,-21321087.0
Dino De Laurentiis Company,9740,264692268.0
Metro-Goldwyn-Mayer (MGM),9740,264692268.0
Scott Free Productions,9740,264692268.0
Universal Pictures,9740,264692268.0
Paramount Pictures,11456,-20750706.0
Tollin/Robbins Productions,26602,-14306109.0
Warner Bros.,26602,-14306109.0
Eureka Pictures,2171,-4704794.0
Fuller Films,4012,-1083075.0
Seven Arts Pictures,4012,-1083075.0
Karz Entertainment,34549,5292381.0
Walt Disney Pictures,34549,5292381.0
1492 Pictures,23685,-69590483.0
20th Century Fox,23685,-69590483.0
Robert Simonds Productions,17708,12978402.0
Touchstone Pictures,17708,12978402.0
Amblin Entertainment,331,275780809.0
Universal Studios,331,275780809.0
Miramax Films,1722,5112895.0
Universal Pictures,1722,5112895.0
Brad Zions Films,15647,9013424.0
Cineric,15647,9013424.0
Eden Wurmfeld Films,15647,9013424.0
Fox Searchlight Pictures,15647,9013424.0
Michael Alden Productions,15647,9013424.0
ApolloMedia Distribution,11370,-12946185.0
"Carousel Picture Company, The",11370,-12946185.0
Crystal Sky Worldwide,11370,-12946185.0
MDP Worldwide,11370,-12946185.0
Signature Entertainment,11370,-12946185.0
CP Medien AG,35080,-3353006.0
Dan Films,35080,-3353006.0
Lions Gate Films,35080,-3353006.0
Numb Gums Production Inc.,20794,-3974762.0
New Line Cinema,16723,2276953.0
New Line Cinema,11380,-2683342.0
Lionsgate,13408,3229331.0
First Floor Features,19058,-14836831.0
Artisan Entertainment,15745,476060.0
Columbia Pictures,16161,13381649.0
DC Comics,155,816921825.0
Legendary Pictures,155,816921825.0
Syncopy,155,816921825.0
Warner Bros.,155,816921825.0
Pixar Animation Studios,10681,341311860.0
Walt Disney Pictures,10681,341311860.0
Marvel Studios,1726,445174222.0
Canal+,8681,201830568.0
Grive Productions,8681,201830568.0
M6 Films,8681,201830568.0
TPS Star,8681,201830568.0
Twentieth Century Fox Film Corporation,8681,201830568.0
Lucasfilm,217,601636033.0
Paramount Pictures,217,601636033.0
Goldcrest Pictures,8966,355616625.0
Imprint Entertainment,8966,355616625.0
Maverick Films,8966,355616625.0
Summit Entertainment,8966,355616625.0
Temple Hill Entertainment,8966,355616625.0
Eon Productions,10764,386090727.0
DreamWorks Animation,9502,501744560.0
Alloy Entertainment,13523,-244064.0
Goldcrest Pictures,13523,-244064.0
"Summit Entertainment, LLC",13523,-244064.0
Internationale Filmproduktion Richter,11631,557841637.0
Littlestar,11631,557841637.0
Playtone,11631,557841637.0
Relativity Media,11631,557841637.0
Universal Pictures,11631,557841637.0
"Kennedy/Marshall Company, The",4922,183932083.0
Paramount Pictures,4922,183932083.0
Warner Bros.,4922,183932083.0
Alphaville Films,1735,256128639.0
China Film Co-Production Corporation,1735,256128639.0
Relativity Media,1735,256128639.0
"Sommers Company, The",1735,256128639.0
Universal Pictures,1735,256128639.0
MVL Incredible Productions,1724,13712074.0
Marvel Studios,1724,13712074.0
Universal Pictures,1724,13712074.0
Valhalla Motion Pictures,1724,13712074.0
Double Nickel Entertainment,13223,236958228.0
Gerber Pictures,13223,236958228.0
Malpaso Productions,13223,236958228.0
Village Roadshow Pictures,13223,236958228.0
Warner Bros.,13223,236958228.0
DreamWorks Animation,10527,453900354.0
Dark Horse Entertainment,11253,75388063.0
Lawrence Gordon Productions,11253,75388063.0
Mid Atlantic Films,11253,75388063.0
Relativity Media,11253,75388063.0
Universal Pictures,11253,75388063.0
Dune Entertainment,8247,137231186.0
Hypnotic,8247,137231186.0
New Regency Pictures,8247,137231186.0
New Line Cinema,88751,56702060.0
Walden Media,88751,56702060.0
Bazelevs Production,8909,183270008.0
Kickstart Productions,8909,183270008.0
Marc Platt Productions,8909,183270008.0
Spyglass Entertainment,8909,183270008.0
Universal Pictures,8909,183270008.0
Celador Films,12405,362910544.0
Film4,12405,362910544.0
Warner Bros.,12405,362910544.0
Europa Corp,13387,78979549.0
EuropaCorp,13387,78979549.0
Grive Productions,13387,78979549.0
TF1 Films Production,13387,78979549.0
Achte Babelsberg Film,2253,125276000.0
Bad Hat Harry Productions,2253,125276000.0
Metro-Goldwyn-Mayer (MGM),2253,125276000.0
United Artists,2253,125276000.0
Centropolis Entertainment,7840,161000000.0
Legendary Pictures,7840,161000000.0
Moonlighting Films,7840,161000000.0
The Department of Trade and Industry of South Africa,7840,161000000.0
Warner Bros.,7840,161000000.0
Columbia Pictures,8960,474029371.0
Forward Pass,8960,474029371.0
Overbrook Entertainment,8960,474029371.0
Relativity Media,8960,474029371.0
Weed Road Pictures,8960,474029371.0
Film Capital Europe Funds (FCEF ),12162,27000000.0
Grosvenor Park Media Ltd.,12162,27000000.0
Kingsgate Films,12162,27000000.0
Summit Entertainment,12162,27000000.0
Voltage Pictures,12162,27000000.0
21 Laps Entertainment,9029,135000000.0
Mosaic Media Group,9029,135000000.0
Penn Station Entertainment,9029,135000000.0
Regency Enterprises,9029,135000000.0
Twentieth Century Fox Film Corporation,9029,135000000.0
Ozumi Films,2454,194651413.0
Propeler,2454,194651413.0
Stillking Films,2454,194651413.0
Walden Media,2454,194651413.0
Walt Disney,2454,194651413.0
DreamWorks SKG,7446,96072649.0
Goldcrest Pictures,7446,96072649.0
Internationale Filmproduktion Stella-del-Sud Second,7446,96072649.0
Red Hour Films,7446,96072649.0
DreamWorks SKG,13027,98066569.0
Goldcrest Pictures,13027,98066569.0
K/O Paper Products,13027,98066569.0
KMP Film Invest,13027,98066569.0
BBC Films,14574,7916563.0
Heyday Films,14574,7916563.0
Miramax Films,14574,7916563.0
Emmett/Furla Films,7555,63244290.0
Lionsgate,7555,63244290.0
Millennium Films,7555,63244290.0
Nu Image Films,7555,63244290.0
Rogue Marble,7555,63244290.0
Cruise/Wagner Productions,10483,28762516.0
Impact Pictures,10483,28762516.0
Relativity Media,10483,28762516.0
Scion Films,10483,28762516.0
Universal Pictures,10483,28762516.0
Offspring Entertainment,8328,127816700.0
Summit Entertainment,8328,127816700.0
Touchstone Pictures,8328,127816700.0
3 Arts Entertainment,10200,153093859.0
Dune Entertainment III,10200,153093859.0
Earth Canada Productions,10200,153093859.0
Hammerhead Productions,10200,153093859.0
Twentieth Century Fox Film Corporation,10200,153093859.0
Columbia Pictures,11321,113167691.0
Escape Artists,11321,113167691.0
Overbrook Entertainment,11321,113167691.0
Relativity Media,11321,113167691.0
Bad Robot,7191,145764026.0
Paramount Pictures,7191,145764026.0
Walt Disney Animation Studios,13053,159979994.0
Walt Disney Pictures,13053,159979994.0
Apatow Productions,9870,75173115.0
Universal Pictures,9870,75173115.0
Bazmark Films,6972,-80445998.0
Dune Entertainment III,6972,-80445998.0
Ingenious Film Partners,6972,-80445998.0
ScreenWest,6972,-80445998.0
Twentieth Century Fox Film Corporation,6972,-80445998.0
Heyday films,10201,155990978.0
The Zanuck Company,10201,155990978.0
Warner Bros.,10201,155990978.0
Dune Entertainment III,14306,184082376.0
Sunswept Entertainment,14306,184082376.0
De Line Pictures,12113,43280098.0
Scott Free Productions,12113,43280098.0
Warner Bros.,12113,43280098.0
Focus Features,4944,126720069.0
Mike Zoss Productions,4944,126720069.0
Relativity Media,4944,126720069.0
Studio Canal,4944,126720069.0
Working Title Films,4944,126720069.0
Dune Entertainment III,6557,130259319.0
Fox 2000 Pictures,6557,130259319.0
Spyglass Entertainment,6557,130259319.0
Internationale Filmproduktion Blackbird Erste,2309,-2509626.0
New Line Cinema,2309,-2509626.0
Columbia Pictures,8065,34823199.0
Relativity Media,8065,34823199.0
Atlas Entertainment,8848,44822796.0
Mosaic Media Group,8848,44822796.0
Omnilab Media,8848,44822796.0
Relativity Media,8848,44822796.0
Skyline (Baker St),8848,44822796.0
Apatow Productions,12133,63107642.0
Columbia Pictures,12133,63107642.0
Gary Sanchez Productions,12133,63107642.0
Mosaic Media Group,12133,63107642.0
Relativity Media,12133,63107642.0
De Line Pictures,8676,41231041.0
Warner Bros.,8676,41231041.0
Baumgarten Management and Productions (BMP),8456,21627431.0
Mandalay Pictures,8456,21627431.0
Summit Entertainment,8456,21627431.0
Apatow Productions,10189,74624843.0
Columbia Pictures,10189,74624843.0
Protozoa Pictures,12163,38703995.0
Saturn Films,12163,38703995.0
Top Rope,12163,38703995.0
Wild Bunch,12163,38703995.0
Gunn Films,10202,132874442.0
Happy Madison Productions,10202,132874442.0
Walt Disney Pictures,10202,132874442.0
Lionsgate,13056,-10410627.0
MHF Zweite Academy Film,13056,-10410627.0
